Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
43,-0.063171,0.55124,-0.5175,-0.050969,0,-1.0906,0.80842,0.021825,-0.077359,0,0,3.1225,0
43,-0.08105,0.55469,-0.51086,-0.050316,0,-0.17616,0.8692,0.012617,-0.056094,0,0,3.7539,0
43,-0.27661,0.55823,-0.50423,-0.049662,0,0.15707,0.93306,0.0053425,-0.030308,0,0,4.3427,0
43,-0.64985,0.56186,-0.49759,-0.049009,0,-0.090891,1,-4.9672e-18,1.5318e-17,0,0,4.8889,0
43,-0.058761,0.56082,-0.51833,-0.033979,0,-1.3959,0.81269,0.017152,-0.055643,0,0,2.3514,0
43,0.030787,0.56449,-0.51151,-0.033535,0,-0.53244,0.87497,0.0087089,-0.039662,0,0,2.6837,0
43,0.0062988,0.56912,-0.50468,-0.033091,0,-0.060542,0.9374,0.0029917,-0.021115,0,0,2.9969,0
43,-0.13223,0.5747,-0.49786,-0.032646,0,0.019779,1,-5.309e-18,9.6391e-18,0,0,3.2909,0
43,-0.052387,0.56743,-0.51916,-0.01699,0,-1.5415,0.81261,0.014652,-0.03455,0,0,1.4996,0
43,0.044344,0.57113,-0.51233,-0.016763,0,-0.73406,0.87491,0.0068872,-0.024341,0,0,1.6474,0
43,0.07897,0.57578,-0.5055,-0.016537,0,-0.2082,0.93737,0.0020033,-0.012824,0,0,1.8022,0
43,0.051492,0.58138,-0.49866,-0.01631,0,0.036123,1,-3.2508e-18,7.1604e-18,0,0,1.9641,0
43,-0.04405,0.57106,-0.52,0,0,-1.5271,0.80816,0.014325,-0.014081,0,0,0.56726,0
43,-0.040381,0.5746,-0.51333,0,0,-0.78099,0.86902,0.0071523,-0.01013,0,0,0.64493,0
43,-0.058594,0.57822,-0.50667,0,0,-0.2859,0.93297,0.0023773,-0.0054364,0,0,0.7587,0
43,-0.098691,0.5819,-0.5,0,0,-0.041861,1,1.2074e-18,7.8817e-18,0,0,0.90856,0
43,-0.074368,0.50377,-0.51001,-0.10145,0,-0.067634,0.8094,0.041094,-0.13707,0,0,5.6326,0
43,-0.10836,0.50697,-0.50347,-0.10015,0,0.85076,0.86987,0.026675,-0.099401,0,0,6.7431,0
43,-0.42303,0.5103,-0.49693,-0.098846,0,0.77916,0.9334,0.012978,-0.05371,0,0,7.8073,0
43,-1.0184,0.51376,-0.49039,-0.097545,0,-0.28243,1,2.9311e-18,4.3274e-17,0,0,8.8253,0
43,-0.060661,0.52239,-0.5125,-0.084621,0,-0.49511,0.81342,0.03236,-0.11582,0,0,4.9918,0
43,0.019909,0.52587,-0.50576,-0.08351,0,0.25735,0.87546,0.019618,-0.082448,0,0,5.6542,0
43,-0.045698,0.5303,-0.49901,-0.082399,0,0.42185,0.93765,0.0088314,-0.043842,0,0,6.2891,0
43,-0.25748,0.5357,-0.49226,-0.081288,0,-0.0016021,1,9.5773e-20,1.859e-17,0,0,6.8966,0
43,-0.045748,0.53822,-0.515,-0.067795,0,-0.8409,0.81309,0.025937,-0.095911,0,0,4.1577,0
43,0.052089,0.54177,-0.50822,-0.0669,0,-0.21322,0.87523,0.014932,-0.068012,0,0,4.6435,0
43,0.12699,0.54628,-0.50144,-0.066004,0,0.079151,0.93753,0.0062864,-0.036042,0,0,5.1273,0
43,0.17897,0.55173,-0.49466,-0.065109,0,0.036212,1,-5.6816e-19,6.0191e-18,0,0,5.609,0
43,-0.02963,0.55124,-0.5175,-0.050969,0,-1.105,0.80842,0.021825,-0.077359,0,0,3.1304,0
43,-0.011817,0.55469,-0.51086,-0.050316,0,-0.56096,0.8692,0.012617,-0.056094,0,0,3.7112,0
43,0.095041,0.55823,-0.50423,-0.049662,0,-0.24895,0.93306,0.0053425,-0.030308,0,0,4.3219,0
43,0.29094,0.56186,-0.49759,-0.049009,0,-0.16899,1,9.3932e-19,5.5628e-18,0,0,4.9627,0
43,-0.083585,0.43079,-0.49761,-0.15095,0,1.4565,0.81109,0.07081,-0.18999,0,0,8.0331,0
43,-0.13365,0.4336,-0.49123,-0.14901,0,2.2661,0.87103,0.04833,-0.13764,0,0,9.578,0
43,-0.55863,0.4366,-0.48485,-0.14708,0,1.5866,0.934,0.024727,-0.074313,0,0,11.075,0
