Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
20,-0.059575,0.55433,-0.5175,-0.050969,0,-1.2343,0.80853,0.020232,-0.061455,0,0,2.5087,0
20,-0.073726,0.5578,-0.51086,-0.050316,0,-0.34894,0.86928,0.011465,-0.044539,0,0,3.0055,0
20,-0.23803,0.56134,-0.50423,-0.049662,0,0.041707,0.9331,0.0047213,-0.024053,0,0,3.4607,0
20,-0.55249,0.56497,-0.49759,-0.049009,0,-0.062376,1,1.5951e-18,-2.456e-18,0,0,3.8744,0
20,-0.057543,0.56123,-0.51833,-0.033979,0,-1.505,0.81276,0.016106,-0.040007,0,0,1.7106,0
20,0.033207,0.56491,-0.51151,-0.033535,0,-0.64149,0.87501,0.0079645,-0.028536,0,0,1.9485,0
20,0.019131,0.56954,-0.50468,-0.033091,0,-0.13197,0.93743,0.0025957,-0.015201,0,0,2.1693,0
20,-0.099772,0.57512,-0.49786,-0.032646,0,0.023629,1,1.2593e-18,1.6638e-18,0,0,2.373,0
20,-0.05352,0.56515,-0.51916,-0.01699,0,-1.6069,0.81263,0.014138,-0.018903,0,0,0.85949,0
20,0.041957,0.56886,-0.51233,-0.016763,0,-0.77641,0.87492,0.0065272,-0.013207,0,0,0.913,0
20,0.066229,0.57351,-0.5055,-0.016537,0,-0.22931,0.93738,0.0018144,-0.0069056,0,0,0.97553,0
20,0.019297,0.57911,-0.49866,-0.01631,0,0.034406,1,6.9495e-19,1.8409e-18,0,0,1.0471,0
20,-0.047504,0.56609,-0.52,0,0,-1.5402,0.80814,0.014327,0.0018554,0,0,-0.044558,0
20,-0.047478,0.56964,-0.51333,0,0,-0.75369,0.86901,0.0071534,0.0014496,0,0,-0.10114,0
20,-0.096735,0.57325,-0.50667,0,0,-0.25031,0.93296,0.0023776,0.00083112,0,0,-0.1207,0
