Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
33,-0.059392,0.54935,-0.5175,-0.050969,0,-1.2585,0.8085,0.020137,-0.060115,0,0,2.4071,0
33,-0.073592,0.55282,-0.51086,-0.050316,0,-0.3644,0.86926,0.01141,-0.04379,0,0,2.9265,0
33,-0.23706,0.55637,-0.50423,-0.049662,0,0.034825,0.93309,0.004698,-0.023752,0,0,3.4041,0
33,-0.5498,0.56,-0.49759,-0.049009,0,-0.060847,1,-2.6552e-18,2.0749e-17,0,0,3.8398,0
33,-0.057564,0.55711,-0.51833,-0.033979,0,-1.5211,0.81274,0.016042,-0.038674,0,0,1.608,0
33,0.033326,0.5608,-0.51151,-0.033535,0,-0.65118,0.875,0.0079271,-0.02781,0,0,1.8706,0
33,0.019586,0.56544,-0.50468,-0.033091,0,-0.13609,0.93742,0.0025799,-0.014918,0,0,2.1157,0
33,-0.098785,0.57102,-0.49786,-0.032646,0,0.02417,1,5.1936e-19,8.7523e-18,0,0,2.3435,0
33,-0.053722,0.5619,-0.51916,-0.01699,0,-1.6142,0.81262,0.014105,-0.017543,0,0,0.75613,0
33,0.041949,0.56561,-0.51233,-0.016763,0,-0.7797,0.87492,0.006508,-0.01246,0,0,0.83382,0
33,0.065904,0.57027,-0.5055,-0.016537,0,-0.23021,0.93738,0.0018064,-0.0066123,0,0,0.92041,0
33,0.018144,0.57587,-0.49866,-0.01631,0,0.034292,1,1.294e-18,1.6703e-18,0,0,1.0159,0
33,-0.047865,0.5637,-0.52,0,0,-1.5378,0.80814,0.014327,0.0032761,0,0,-0.14866,0
33,-0.047725,0.56725,-0.51333,0,0,-0.74998,0.86901,0.0071531,0.0022583,0,0,-0.18367,0
33,-0.098108,0.57086,-0.50667,0,0,-0.24754,0.93296,0.0023775,0.0011663,0,0,-0.18182,0
33,-0.19901,0.57455,-0.5,0,0,-0.030478,1,-3.3144e-19,-4.9745e-19,0,0,-0.1431,0
33,-0.070639,0.50724,-0.51001,-0.10145,0,-0.38418,0.80958,0.037748,-0.12015,0,0,4.9181,0
33,-0.10082,0.51049,-0.50347,-0.10015,0,0.53422,0.87,0.024285,-0.087336,0,0,5.9186,0
33,-0.38361,0.51385,-0.49693,-0.098846,0,0.58962,0.93347,0.011702,-0.047286,0,0,6.8735,0
33,-0.91899,0.51732,-0.49039,-0.097545,0,-0.21798,1,-4.0247e-18,8.2965e-18,0,0,7.7828,0
33,-0.059585,0.5241,-0.5125,-0.084621,0,-0.78585,0.81356,0.029611,-0.099095,0,0,4.2495,0
33,0.022558,0.52761,-0.50576,-0.08351,0,0.0021311,0.87555,0.01769,-0.070777,0,0,4.8434,0
33,-0.032287,0.53207,-0.49901,-0.082399,0,0.2657,0.9377,0.0078198,-0.037745,0,0,5.4116,0
33,-0.22412,0.53748,-0.49226,-0.081288,0,0.0048639,1,-1.546e-18,1.5528e-17,0,0,5.9541,0
33,-0.047199,0.53813,-0.515,-0.067795,0,-1.0802,0.81321,0.023741,-0.079083,0,0,3.4152,0
33,0.049824,0.54172,-0.50822,-0.0669,0,-0.39769,0.87531,0.013399,-0.056262,0,0,3.8318,0
33,0.11417,0.54624,-0.50144,-0.066004,0,-0.025418,0.93757,0.005485,-0.029901,0,0,4.2482,0
33,0.14584,0.55171,-0.49466,-0.065109,0,0.0366,1,9.3269e-19,2.0132e-17,0,0,4.6643,0
33,-0.03348,0.54935,-0.5175,-0.050969,0,-1.2673,0.8085,0.020137,-0.060115,0,0,2.4151,0
33,-0.019026,0.55282,-0.51086,-0.050316,0,-0.66525,0.86926,0.01141,-0.04379,0,0,2.8839,0
33,0.055765,0.55637,-0.50423,-0.049662,0,-0.28374,0.93309,0.004698,-0.023752,0,0,3.3834,0
33,0.19089,0.56,-0.49759,-0.049009,0,-0.12277,1,3.4114e-18,2.2106e-17,0,0,3.9137,0
33,-0.079921,0.43944,-0.49761,-0.15095,0,0.99995,0.81137,0.065871,-0.1736,0,0,7.3204,0
33,-0.12608,0.44231,-0.49123,-0.14901,0,1.8324,0.87122,0.044805,-0.12597,0,0,8.7586,0
33,-0.51955,0.44535,-0.48485,-0.14708,0,1.3372,0.9341,0.022848,-0.068106,0,0,10.149,0
33,-1.2603,0.44856,-0.47847,-0.14514,0,-0.48561,1,-7.9368e-18,2.947e-17,0,0,11.492,0
33,-0.059128,0.46454,-0.50174,-0.13445,0,0.54437,0.81508,0.05402,-0.15405,0,0,6.7952,0
33,0.010718,0.46772,-0.49514,-0.13268,0,1.1231,0.87657,0.035196,-0.10974,0,0,7.6915,0
33,-0.083763,0.47185,-0.48853,-0.13091,0,0.93471,0.93821,0.01719,-0.058389,0,0,8.5546,0
33,-0.34257,0.47692,-0.48193,-0.12915,0,-0.02091,1,-2.1935e-18,2.4152e-17,0,0,9.3846,0
33,-0.038426,0.48714,-0.50587,-0.11795,0,0.075004,0.81449,0.044645,-0.13623,0,0,5.9968,0
33,0.055879,0.49045,-0.49922,-0.11639,0,0.49507,0.87616,0.028356,-0.09686,0,0,6.7311,0
33,0.15842,0.49468,-0.49256,-0.11484,0,0.47971,0.938,0.013475,-0.051449,0,0,7.4561,0
33,0.26919,0.49984,-0.4859,-0.11328,0,0.028916,1,-3.0787e-18,2.0434e-17,0,0,8.1718,0
33,-0.017815,0.50724,-0.51001,-0.10145,0,-0.40816,0.80958,0.037748,-0.12015,0,0,4.9253,0
33,0.0093982,0.51049,-0.50347,-0.10015,0,-0.051779,0.87,0.024285,-0.087336,0,0,5.8775,0
33,0.20699,0.51385,-0.49693,-0.098846,0,-0.02777,0.93347,0.011702,-0.047286,0,0,6.8536,0
33,0.57496,0.51732,-0.49039,-0.097545,0,-0.33614,1,-1.0593e-17,1.8316e-17,0,0,7.8534,0
33,-0.087083,0.34929,-0.48042,-0.19899,0,2.7612,0.81389,0.10242,-0.21763,0,0,9.5596,0
33,-0.1486,0.35167,-0.47426,-0.19644,0,3.3923,0.87295,0.071405,-0.15761,0,0,11.373,0
33,-0.641,0.35428,-0.4681,-0.19389,0,2.1944,0.93499,0.037264,-0.085065,0,0,13.139,0
33,-1.5643,0.35713,-0.46194,-0.19134,0,-0.83272,1,-1.0766e-17,6.4874e-17,0,0,14.856,0
33,-0.056435,0.38138,-0.48615,-0.18298,0,2.3383,0.81731,0.087459,-0.2006,0,0,9.1869,0
33,-0.0017894,0.3841,-0.47975,-0.18057,0,2.5915,0.87806,0.059109,-0.14256,0,0,10.341,0
33,-0.1332,0.38776,-0.47335,-0.17817,0,1.7952,0.93896,0.029956,-0.075694,0,0,11.456,0
33,-0.45066,0.39234,-0.46695,-0.17576,0,-0.050527,1,-2.2502e-17,2.2315e-17,0,0,12.531,0
33,-0.027775,0.41143,-0.49188,-0.16696,0,1.7352,0.81647,0.075276,-0.18593,0,0,8.4424,0
33,0.060026,0.41432,-0.4854,-0.16476,0,1.8014,0.87749,0.050242,-0.13202,0,0,9.4566,0
33,0.19745,0.41811,-0.47893,-0.16256,0,1.227,0.93867,0.02515,-0.070041,0,0,10.453,0
33,0.38449,0.42282,-0.47246,-0.16036,0,0.011967,1,-1.8695e-17,2.0899e-17,0,0,11.431,0
