Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
47,-0.06113,0.54846,-0.5175,-0.050969,0,-1.1741,0.80849,0.020923,-0.068399,0,0,2.7822,0
47,-0.076867,0.55192,-0.51086,-0.050316,0,-0.27712,0.86925,0.011964,-0.049558,0,0,3.334,0
47,-0.25462,0.55546,-0.50423,-0.049662,0,0.089702,0.93308,0.0049892,-0.026759,0,0,3.8438,0
47,-0.59437,0.55908,-0.49759,-0.049009,0,-0.073688,1,-4.7963e-18,1.3367e-17,0,0,4.3116,0
47,-0.05806,0.55641,-0.51833,-0.033979,0,-1.461,0.81273,0.01656,-0.046834,0,0,1.9957,0
47,0.032163,0.56008,-0.51151,-0.033535,0,-0.5977,0.87499,0.0082867,-0.03337,0,0,2.2713,0
47,0.013603,0.56471,-0.50468,-0.033091,0,-0.10338,0.93742,0.0027666,-0.017758,0,0,2.5288,0
47,-0.11374,0.57029,-0.49786,-0.032646,0,0.021982,1,-1.8736e-18,3.9793e-18,0,0,2.7684,0
47,-0.053013,0.56138,-0.51916,-0.01699,0,-1.5825,0.81262,0.014361,-0.025738,0,0,1.1444,0
47,0.04298,0.56508,-0.51233,-0.016763,0,-0.7618,0.87492,0.0066831,-0.018046,0,0,1.2355,0
47,0.071712,0.56974,-0.5055,-0.016537,0,-0.22255,0.93738,0.001896,-0.0094664,0,0,1.3348,0
47,0.033184,0.57533,-0.49866,-0.01631,0,0.035205,1,-3.6764e-20,1.6776e-18,0,0,1.4423,0
47,-0.045988,0.56337,-0.52,0,0,-1.5388,0.80815,0.014326,-0.00511,0,0,0.22835,0
47,-0.044416,0.56692,-0.51333,0,0,-0.76942,0.86901,0.007153,-0.0035867,0,0,0.22672,0
47,-0.080286,0.57053,-0.50667,0,0,-0.26784,0.93296,0.0023775,-0.0018834,0,0,0.26174,0
47,-0.1536,0.57421,-0.5,0,0,-0.034018,1,7.1442e-19,6.4617e-18,0,0,0.3334,0
47,-0.072207,0.50593,-0.51001,-0.10145,0,-0.22346,0.80955,0.039274,-0.12813,0,0,5.2875,0
47,-0.104,0.50915,-0.50347,-0.10015,0,0.68112,0.86997,0.025356,-0.092877,0,0,6.3175,0
47,-0.40053,0.51248,-0.49693,-0.098846,0,0.67371,0.93346,0.012265,-0.050167,0,0,7.3018,0
47,-0.9618,0.51594,-0.49039,-0.097545,0,-0.2457,1,-4.1327e-18,2.9607e-17,0,0,8.2404,0
47,-0.059864,0.52291,-0.5125,-0.084621,0,-0.64012,0.81354,0.030874,-0.10702,0,0,4.6324,0
47,0.021285,0.52639,-0.50576,-0.08351,0,0.12112,0.87554,0.018561,-0.076165,0,0,5.2375,0
47,-0.038319,0.53083,-0.49901,-0.082399,0,0.33502,0.93769,0.0082701,-0.040491,0,0,5.8162,0
47,-0.23868,0.53622,-0.49226,-0.081288,0,0.001584,1,-2.688e-18,2.6273e-17,0,0,6.3686,0
47,-0.046288,0.53708,-0.515,-0.067795,0,-0.96148,0.81318,0.024757,-0.087112,0,0,3.8,0
