Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
61,-0.058583,0.55079,-0.5175,-0.050969,0,-1.2854,0.80854,0.019778,-0.056534,0,0,2.2675,0
61,-0.071957,0.55427,-0.51086,-0.050316,0,-0.39843,0.86928,0.011151,-0.041195,0,0,2.7576,0
61,-0.22844,0.55782,-0.50423,-0.049662,0,0.011482,0.9331,0.0045587,-0.02235,0,0,3.206,0
61,-0.52802,0.56145,-0.49759,-0.049009,0,-0.055699,1,-1.4888e-18,1.3209e-17,0,0,3.6128,0
61,-0.057289,0.55799,-0.51833,-0.033979,0,-1.5394,0.81277,0.015806,-0.035155,0,0,1.4625,0
61,0.033863,0.56168,-0.51151,-0.033535,0,-0.67059,0.87502,0.0077598,-0.025312,0,0,1.7047,0
61,0.022447,0.56631,-0.50468,-0.033091,0,-0.14913,0.93743,0.0024911,-0.013593,0,0,1.9299,0
61,-0.091535,0.5719,-0.49786,-0.032646,0,0.024957,1,-1.0072e-19,2.1771e-18,0,0,2.1383,0
61,-0.053975,0.5622,-0.51916,-0.01699,0,-1.6226,0.81264,0.013989,-0.014023,0,0,0.61077,0
61,0.041411,0.56591,-0.51233,-0.016763,0,-0.78408,0.87493,0.0064269,-0.0099612,0,0,0.66816,0
61,0.06305,0.57057,-0.5055,-0.016537,0,-0.23195,0.93738,0.001764,-0.0052869,0,0,0.73487,0
61,0.010941,0.57617,-0.49866,-0.01631,0,0.033824,1,8.7397e-20,-1.541e-18,0,0,0.8109,0
61,-0.048641,0.56342,-0.52,0,0,-1.5349,0.80815,0.014326,0.006861,0,0,-0.28768,0
61,-0.049311,0.56697,-0.51333,0,0,-0.7389,0.86901,0.0071528,0.0048569,0,0,-0.35194,0
61,-0.10663,0.57059,-0.50667,0,0,-0.23698,0.93296,0.0023774,0.0025699,0,0,-0.37914,0
61,-0.2206,0.57427,-0.5,0,0,-0.029099,1,-9.2448e-19,2.0552e-18,0,0,-0.36929,0
61,-0.069798,0.51042,-0.51001,-0.10145,0,-0.44058,0.80964,0.037027,-0.11659,0,0,4.777,0
61,-0.099129,0.51367,-0.50347,-0.10015,0,0.47289,0.87004,0.023765,-0.084754,0,0,5.7479,0
61,-0.37483,0.51703,-0.49693,-0.098846,0,0.55135,0.93349,0.011422,-0.045891,0,0,6.6735,0
61,-0.89689,0.5205,-0.49039,-0.097545,0,-0.2052,1,-9.2319e-18,4.2233e-17,0,0,7.5537,0
61,-0.059289,0.5267,-0.5125,-0.084621,0,-0.83687,0.81362,0.029022,-0.095589,0,0,4.1027,0
61,0.023102,0.53021,-0.50576,-0.08351,0,-0.0457,0.87559,0.017273,-0.068288,0,0,4.6761,0
61,-0.029393,0.53467,-0.49901,-0.082399,0,0.23528,0.93772,0.0075992,-0.036425,0,0,5.2243,0
61,-0.21677,0.54008,-0.49226,-0.081288,0,0.0060548,1,-4.7484e-18,2.5672e-17,0,0,5.7473,0
61,-0.047434,0.54016,-0.515,-0.067795,0,-1.1212,0.81325,0.023272,-0.075571,0,0,3.2689,0
61,0.049287,0.54375,-0.50822,-0.0669,0,-0.43053,0.87534,0.013069,-0.053769,0,0,3.6651,0
