Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
10,-0.063111,0.55281,-0.5175,-0.050969,0,-1.1021,0.80839,0.021791,-0.076847,0,0,3.0825,0
10,-0.081014,0.55626,-0.51086,-0.050316,0,-0.18317,0.86918,0.012598,-0.055814,0,0,3.7233,0
10,-0.2763,0.5598,-0.50423,-0.049662,0,0.15414,0.93305,0.0053346,-0.030198,0,0,4.3215,0
10,-0.64898,0.56344,-0.49759,-0.049009,0,-0.090205,1,1.8431e-19,2.28e-17,0,0,4.8769,0
10,-0.058782,0.56275,-0.51833,-0.033979,0,-1.4045,0.81267,0.017129,-0.05513,0,0,2.3109,0
10,0.030837,0.56642,-0.51151,-0.033535,0,-0.53738,0.87495,0.0086959,-0.039388,0,0,2.6534,0
10,0.0064678,0.57105,-0.50468,-0.033091,0,-0.062547,0.9374,0.0029862,-0.021011,0,0,2.9766,0
10,-0.13189,0.57664,-0.49786,-0.032646,0,0.020023,1,2.8112e-18,1.0551e-17,0,0,3.2806,0
10,-0.052477,0.56971,-0.51916,-0.01699,0,-1.5465,0.81259,0.014641,-0.034024,0,0,1.4587,0
10,0.04435,0.57342,-0.51233,-0.016763,0,-0.73657,0.8749,0.0068808,-0.024056,0,0,1.6165,0
10,0.078867,0.57807,-0.5055,-0.016537,0,-0.20903,0.93737,0.0020006,-0.012715,0,0,1.7812,0
10,0.051074,0.58367,-0.49866,-0.01631,0,0.036116,1,3.2096e-18,6.3018e-18,0,0,1.953,0
10,-0.044198,0.57369,-0.52,0,0,-1.5282,0.80815,0.014327,-0.013529,0,0,0.52596,0
10,-0.040475,0.57724,-0.51333,0,0,-0.78075,0.86901,0.0071531,-0.0098192,0,0,0.61256,0
10,-0.059105,0.58085,-0.50667,0,0,-0.28531,0.93296,0.0023775,-0.0053096,0,0,0.73519,0
10,-0.10009,0.58454,-0.5,0,0,-0.041925,1,1.3794e-18,1.0053e-17,0,0,0.89387,0
10,-0.074399,0.50421,-0.51001,-0.10145,0,-0.086319,0.80936,0.041046,-0.13667,0,0,5.596,0
10,-0.10841,0.50742,-0.50347,-0.10015,0,0.84147,0.86984,0.026652,-0.099201,0,0,6.7173,0
10,-0.42309,0.51076,-0.49693,-0.098846,0,0.77632,0.93339,0.01297,-0.053645,0,0,7.7922,0
10,-1.0185,0.51423,-0.49039,-0.097545,0,-0.28177,1,-3.342e-18,3.1964e-17,0,0,8.8207,0
10,-0.06078,0.52322,-0.5125,-0.084621,0,-0.51196,0.81338,0.032315,-0.11539,0,0,4.9542,0
10,0.019994,0.5267,-0.50576,-0.08351,0,0.24864,0.87543,0.019595,-0.082235,0,0,5.6276,0
10,-0.045538,0.53114,-0.49901,-0.082399,0,0.41887,0.93764,0.0088231,-0.043773,0,0,6.2734,0
10,-0.25738,0.53656,-0.49226,-0.081288,0,-0.0012472,1,-3.7146e-18,2.9247e-17,0,0,6.8916,0
10,-0.045928,0.53942,-0.515,-0.067795,0,-0.85494,0.81306,0.025897,-0.095447,0,0,4.119,0
10,0.052153,0.54298,-0.50822,-0.0669,0,-0.22057,0.87521,0.01491,-0.067773,0,0,4.6154,0
10,0.12701,0.54749,-0.50144,-0.066004,0,0.076554,0.93752,0.0062779,-0.035957,0,0,5.1096,0
10,0.17864,0.55296,-0.49466,-0.065109,0,0.036419,1,-4.2014e-18,2.2873e-17,0,0,5.6017,0
10,-0.029842,0.55281,-0.5175,-0.050969,0,-1.1153,0.80839,0.021791,-0.076847,0,0,3.0904,0
10,-0.011928,0.55626,-0.51086,-0.050316,0,-0.56614,0.86918,0.012598,-0.055814,0,0,3.6806,0
10,0.094547,0.5598,-0.50423,-0.049662,0,-0.25064,0.93305,0.0053346,-0.030198,0,0,4.3007,0
10,0.28958,0.56344,-0.49759,-0.049009,0,-0.16877,1,-4.8026e-18,1.2843e-17,0,0,4.9508,0
10,-0.083722,0.43,-0.49761,-0.15095,0,1.4346,0.81103,0.07079,-0.18976,0,0,8.0023,0
10,-0.13382,0.43281,-0.49123,-0.14901,0,2.2587,0.87099,0.048334,-0.13757,0,0,9.5603,0
10,-0.55926,0.43582,-0.48485,-0.14708,0,1.5864,0.93398,0.024737,-0.074318,0,0,11.07,0
10,-1.36,0.43904,-0.47847,-0.14514,0,-0.58221,1,-1.5805e-17,6.5212e-17,0,0,12.53,0
10,-0.060285,0.45722,-0.50174,-0.13445,0,0.97098,0.81479,0.058322,-0.17004,0,0,7.5034,0
10,0.0080762,0.46035,-0.49514,-0.13268,0,1.497,0.87637,0.038223,-0.12098,0,0,8.4782,0
10,-0.097151,0.46445,-0.48853,-0.13091,0,1.1637,0.93811,0.018782,-0.064296,0,0,9.418,0
10,-0.37597,0.46953,-0.48193,-0.12915,0,-0.028893,1,-8.346e-18,3.6838e-17,0,0,10.323,0
10,-0.037109,0.48195,-0.50587,-0.11795,0,0.45395,0.81423,0.048407,-0.15234,0,0,6.7036,0
10,0.058135,0.48522,-0.49922,-0.11639,0,0.8025,0.87599,0.030996,-0.10819,0,0,7.5168,0
10,0.17113,0.48943,-0.49256,-0.11484,0,0.66009,0.93792,0.01486,-0.057404,0,0,8.3189,0
10,0.30189,0.49459,-0.4859,-0.11328,0,0.026721,1,-6.4869e-18,3.2235e-17,0,0,9.1098,0
10,-0.014193,0.50421,-0.51001,-0.10145,0,-0.11645,0.80936,0.041046,-0.13667,0,0,5.6029,0
10,0.016354,0.50742,-0.50347,-0.10015,0,0.1753,0.86984,0.026652,-0.099201,0,0,6.6761,0
10,0.2456,0.51076,-0.49693,-0.098846,0,0.075665,0.93339,0.01297,-0.053645,0,0,7.7722,0
10,0.67354,0.51423,-0.49039,-0.097545,0,-0.41537,1,-1.0228e-17,5.1402e-17,0,0,8.8913,0
10,-0.090913,0.33356,-0.48042,-0.19899,0,3.3254,0.81344,0.10892,-0.23328,0,0,10.247,0
10,-0.15648,0.33587,-0.47426,-0.19644,0,3.928,0.87264,0.076065,-0.16883,0,0,12.179,0
10,-0.6809,0.33845,-0.4681,-0.19389,0,2.4997,0.93483,0.039757,-0.09107,0,0,14.061,0
