Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
32,-0.0587,0.55048,-0.5175,-0.050969,0,-1.2817,0.80853,0.01983,-0.057051,0,0,2.2875,0
32,-0.072194,0.55396,-0.51086,-0.050316,0,-0.39363,0.86928,0.011189,-0.04157,0,0,2.7819,0
32,-0.22969,0.55751,-0.50423,-0.049662,0,0.014799,0.9331,0.0045789,-0.022552,0,0,3.2346,0
32,-0.53118,0.56114,-0.49759,-0.049009,0,-0.056416,1,-1.3279e-19,1.128e-17,0,0,3.6457,0
32,-0.057329,0.55776,-0.51833,-0.033979,0,-1.5369,0.81276,0.01584,-0.035662,0,0,1.4834,0
32,0.033785,0.56145,-0.51151,-0.033535,0,-0.6679,0.87502,0.007784,-0.025672,0,0,1.7286,0
32,0.022033,0.56609,-0.50468,-0.033091,0,-0.14731,0.93743,0.002504,-0.013785,0,0,1.9568,0
32,-0.092584,0.57167,-0.49786,-0.032646,0,0.024846,1,-4.4262e-20,4.1563e-18,0,0,2.168,0
32,-0.053938,0.56206,-0.51916,-0.01699,0,-1.6215,0.81264,0.014005,-0.014531,0,0,0.63163,0
32,0.041489,0.56577,-0.51233,-0.016763,0,-0.78355,0.87493,0.0064386,-0.010322,0,0,0.69202,0
32,0.063463,0.57043,-0.5055,-0.016537,0,-0.23176,0.93738,0.0017702,-0.0054785,0,0,0.76166,0
32,0.011983,0.57603,-0.49866,-0.01631,0,0.033893,1,4.4262e-20,1.1464e-18,0,0,0.84057,0
32,-0.048529,0.56337,-0.52,0,0,-1.5354,0.80815,0.014326,0.0063441,0,0,-0.26774,0
32,-0.049081,0.56692,-0.51333,0,0,-0.74059,0.86901,0.0071529,0.0044818,0,0,-0.32771,0
32,-0.1054,0.57053,-0.50667,0,0,-0.23856,0.93296,0.0023774,0.002367,0,0,-0.35066,0
32,-0.21747,0.57421,-0.5,0,0,-0.029274,1,1.3279e-19,2.2508e-18,0,0,-0.33657,0
32,-0.06992,0.50985,-0.51001,-0.10145,0,-0.43261,0.80963,0.037132,-0.1171,0,0,4.7973,0
32,-0.099375,0.5131,-0.50347,-0.10015,0,0.48164,0.87003,0.02384,-0.085127,0,0,5.7726,0
32,-0.3761,0.51646,-0.49693,-0.098846,0,0.55683,0.93349,0.011463,-0.046093,0,0,6.7024,0
