Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
41,-0.063419,0.55389,-0.5175,-0.050969,0,-1.0836,0.8084,0.021931,-0.078339,0,0,3.1509,0
41,-0.081596,0.55734,-0.51086,-0.050316,0,-0.16493,0.86919,0.012697,-0.056849,0,0,3.797,0
41,-0.27942,0.56088,-0.50423,-0.049662,0,0.16524,0.93305,0.0053865,-0.030736,0,0,4.4004,0
41,-0.6569,0.56451,-0.49759,-0.049009,0,-0.093108,1,-1.4645e-18,1.6592e-17,0,0,4.9611,0
41,-0.058864,0.56385,-0.51833,-0.033979,0,-1.3901,0.81268,0.017221,-0.056602,0,0,2.3816,0
41,0.030624,0.56752,-0.51151,-0.033535,0,-0.52508,0.87496,0.0087599,-0.040387,0,0,2.7259,0
41,0.005393,0.57215,-0.50468,-0.033091,0,-0.0552,0.9374,0.0030195,-0.021519,0,0,3.0508,0
41,-0.13456,0.57773,-0.49786,-0.032646,0,0.019578,1,-4.729e-19,3.5027e-18,0,0,3.3565,0
41,-0.052343,0.57082,-0.51916,-0.01699,0,-1.5373,0.8126,0.014686,-0.035504,0,0,1.5296,0
41,0.044529,0.57453,-0.51233,-0.016763,0,-0.73069,0.8749,0.0069118,-0.025061,0,0,1.6892,0
41,0.079897,0.57918,-0.5055,-0.016537,0,-0.20617,0.93737,0.0020165,-0.013227,0,0,1.8558,0
41,0.053762,0.58478,-0.49866,-0.01631,0,0.036233,1,-7.3848e-19,-2.153e-19,0,0,2.0292,0
41,-0.043855,0.57482,-0.52,0,0,-1.5253,0.80816,0.014326,-0.015045,0,0,0.59489,0
41,-0.039882,0.57837,-0.51333,0,0,-0.78174,0.86902,0.0071526,-0.010873,0,0,0.68701,0
41,-0.055911,0.58198,-0.50667,0,0,-0.28767,0.93297,0.0023774,-0.0058576,0,0,0.81513,0
41,-0.091943,0.58566,-0.5,0,0,-0.043143,1,-2.2612e-18,5.438e-18,0,0,0.97924,0
41,-0.074672,0.50528,-0.51001,-0.10145,0,-0.05403,0.80936,0.041317,-0.1381,0,0,5.6631,0
41,-0.10896,0.50848,-0.50347,-0.10015,0,0.87024,0.86985,0.026842,-0.10019,0,0,6.7891,0
41,-0.42608,0.51181,-0.49693,-0.098846,0,0.79249,0.93339,0.01307,-0.054157,0,0,7.8686,0
41,-1.026,0.51528,-0.49039,-0.097545,0,-0.28728,1,7.7556e-19,2.4496e-17,0,0,8.9017,0
41,-0.06082,0.52429,-0.5125,-0.084621,0,-0.48208,0.81339,0.03254,-0.11681,0,0,5.0238,0
41,0.019761,0.52776,-0.50576,-0.08351,0,0.27262,0.87543,0.01975,-0.083198,0,0,5.6986,0
41,-0.046618,0.5322,-0.49901,-0.082399,0,0.43269,0.93764,0.0089031,-0.044262,0,0,6.3457,0
41,-0.25996,0.53761,-0.49226,-0.081288,0,-0.0018882,1,-3.8455e-18,2.0726e-17,0,0,6.9651,0
41,-0.045754,0.54049,-0.515,-0.067795,0,-0.82996,0.81307,0.026078,-0.09689,0,0,4.189,0
41,0.052302,0.54405,-0.50822,-0.0669,0,-0.20244,0.87521,0.015034,-0.068751,0,0,4.687,0
41,0.12798,0.54856,-0.50144,-0.066004,0,0.086314,0.93753,0.0063419,-0.036455,0,0,5.1827,0
41,0.18127,0.55402,-0.49466,-0.065109,0,0.036294,1,-7.2094e-18,1.7185e-17,0,0,5.6762,0
41,-0.029474,0.55389,-0.5175,-0.050969,0,-1.0977,0.8084,0.021931,-0.078339,0,0,3.1588,0
41,-0.011341,0.55734,-0.51086,-0.050316,0,-0.55494,0.86919,0.012697,-0.056849,0,0,3.7542,0
41,0.097713,0.56088,-0.50423,-0.049662,0,-0.24663,0.93305,0.0053865,-0.030736,0,0,4.3796,0
41,0.29769,0.56451,-0.49759,-0.049009,0,-0.17274,1,-9.3163e-18,1.3873e-17,0,0,5.0349,0
41,-0.083953,0.4311,-0.49761,-0.15095,0,1.4786,0.81103,0.071173,-0.19109,0,0,8.0672,0
41,-0.13434,0.4339,-0.49123,-0.14901,0,2.2957,0.87099,0.048601,-0.13848,0,0,9.6288,0
41,-0.56201,0.43691,-0.48485,-0.14708,0,1.6062,0.93398,0.024876,-0.074789,0,0,11.142,0
41,-1.367,0.44012,-0.47847,-0.14514,0,-0.58983,1,-1.5392e-17,1.119e-17,0,0,12.606,0
41,-0.060277,0.4583,-0.50174,-0.13445,0,1.0144,0.81479,0.058663,-0.17137,0,0,7.5709,0
41,0.0078271,0.46142,-0.49514,-0.13268,0,1.5308,0.87638,0.038457,-0.12187,0,0,8.5464,0
41,-0.09821,0.46552,-0.48853,-0.13091,0,1.1828,0.93811,0.018902,-0.06475,0,0,9.4869,0
41,-0.37839,0.47058,-0.48193,-0.12915,0,-0.029684,1,-1.1789e-17,1.8986e-17,0,0,10.392,0
41,-0.036894,0.48302,-0.50587,-0.11795,0,0.49311,0.81423,0.048711,-0.15371,0,0,6.7718,0
41,0.058249,0.48628,-0.49922,-0.11639,0,0.83153,0.87599,0.031204,-0.10911,0,0,7.5861,0
41,0.17202,0.49048,-0.49256,-0.11484,0,0.67594,0.93792,0.014967,-0.057872,0,0,8.3891,0
41,0.30441,0.49564,-0.4859,-0.11328,0,0.026352,1,-1.0816e-17,2.2438e-17,0,0,9.1809,0
41,-0.013804,0.50528,-0.51001,-0.10145,0,-0.085242,0.80936,0.041317,-0.1381,0,0,5.6699,0
41,0.016927,0.50848,-0.50347,-0.10015,0,0.19793,0.86985,0.026842,-0.10019,0,0,6.7478,0
41,0.24867,0.51181,-0.49693,-0.098846,0,0.085775,0.93339,0.01307,-0.054157,0,0,7.8486,0
41,0.68142,0.51528,-0.49039,-0.097545,0,-0.42172,1,-1.247e-17,2.1548e-17,0,0,8.9723,0
41,-0.091092,0.33478,-0.48042,-0.19899,0,3.3781,0.81344,0.10939,-0.23447,0,0,10.309,0
41,-0.15693,0.33707,-0.47426,-0.19644,0,3.9701,0.87264,0.076386,-0.16964,0,0,12.243,0
41,-0.68334,0.33964,-0.4681,-0.19389,0,2.5212,0.93483,0.039924,-0.091484,0,0,14.127,0
41,-1.6703,0.34248,-0.46194,-0.19134,0,-0.96848,1,-7.7247e-18,1.9642e-17,0,0,15.963,0
41,-0.057486,0.36889,-0.48615,-0.18298,0,2.9638,0.8169,0.09376,-0.21735,0,0,9.9644,0
41,-0.0047693,0.37153,-0.47975,-0.18057,0,3.125,0.87779,0.063526,-0.15428,0,0,11.195,0
41,-0.14773,0.37514,-0.47335,-0.17817,0,2.1167,0.93883,0.032272,-0.081829,0,0,12.385,0
41,-0.48636,0.37972,-0.46695,-0.17576,0,-0.061127,1,4.1914e-18,6.4497e-17,0,0,13.533,0
41,-0.026144,0.40099,-0.49188,-0.16696,0,2.3112,0.8161,0.081022,-0.20289,0,0,9.219,0
41,0.062284,0.40381,-0.4854,-0.16476,0,2.2696,0.87724,0.054264,-0.14389,0,0,10.311,0
41,0.21081,0.40757,-0.47893,-0.16256,0,1.5016,0.93854,0.027257,-0.076264,0,0,11.383,0
41,0.41944,0.41226,-0.47246,-0.16036,0,0.0072,1,6.0504e-18,5.7238e-17,0,0,12.436,0
41,0.002934,0.4311,-0.49761,-0.15095,0,1.4204,0.81103,0.071173,-0.19109,0,0,8.0724,0
41,0.044226,0.4339,-0.49123,-0.14901,0,1.4039,0.87099,0.048601,-0.13848,0,0,9.59,0
41,0.39228,0.43691,-0.48485,-0.14708,0,0.67597,0.93398,0.024876,-0.074789,0,0,11.123,0
41,1.0471,0.44012,-0.47847,-0.14514,0,-0.7635,1,-2.1477e-18,-2.1352e-18,0,0,12.672,0
41,-0.095991,0.2209,-0.4586,-0.24513,0,5.4612,0.81657,0.15319,-0.26605,0,0,12.332,0
41,-0.17583,0.22259,-0.45272,-0.24198,0,5.7122,0.87479,0.10812,-0.19204,0,0,14.557,0
41,-0.78552,0.22463,-0.44684,-0.23884,0,3.4319,0.93593,0.057059,-0.10336,0,0,16.735,0
41,-1.925,0.22702,-0.44096,-0.2357,0,-1.3795,1,-1.314e-17,2.2466e-17,0,0,18.865,0
41,-0.05245,0.26027,-0.46587,-0.22975,0,5.1807,0.81973,0.13531,-0.25236,0,0,12.146,0
41,-0.017647,0.26233,-0.45974,-0.22673,0,4.8892,0.87969,0.093099,-0.17869,0,0,13.573,0
41,-0.19359,0.26533,-0.4536,-0.22371,0,3.1314,0.93978,0.047997,-0.094568,0,0,14.954,0
41,-0.58028,0.26927,-0.44747,-0.22068,0,-0.092915,1,-1.5166e-17,5.5356e-17,0,0,16.288,0
41,-0.013676,0.29823,-0.47314,-0.21437,0,4.4547,0.81868,0.12071,-0.24183,0,0,11.473,0
41,0.064309,0.30049,-0.46692,-0.21155,0,3.9676,0.87897,0.08252,-0.17122,0,0,12.79,0
41,0.24319,0.30367,-0.46069,-0.20872,0,2.4761,0.93941,0.042285,-0.090611,0,0,14.079,0
41,0.52298,0.30776,-0.45446,-0.2059,0,-0.019852,1,-2.5877e-17,6.4474e-17,0,0,15.34,0
41,0.02033,0.33478,-0.48042,-0.19899,0,3.2833,0.81344,0.10939,-0.23447,0,0,10.312,0
41,0.070033,0.33707,-0.47426,-0.19644,0,2.9474,0.87264,0.076386,-0.16964,0,0,12.207,0
41,0.52483,0.33964,-0.4681,-0.19389,0,1.4662,0.93483,0.039924,-0.091484,0,0,14.111,0
41,1.3847,0.34248,-0.46194,-0.19134,0,-1.1603,1,-4.5274e-17,4.982e-17,0,0,16.021,0
41,-0.098518,0.094971,-0.43236,-0.2889,0,7.521,0.82045,0.1993,-0.28434,0,0,14.084,0
41,-0.19027,0.095995,-0.42682,-0.28519,0,7.3352,0.87744,0.14136,-0.20463,0,0,16.507,0
41,-0.86523,0.097436,-0.42128,-0.28149,0,4.2364,0.93729,0.074929,-0.10985,0,0,18.885,0
41,-2.1234,0.099294,-0.41574,-0.27779,0,-1.7753,1,-3.6382e-17,-1.4339e-18,0,0,21.219,0
41,-0.045594,0.13768,-0.44111,-0.27431,0,7.4435,0.82327,0.18021,-0.27469,0,0,14.059,0
41,-0.030316,0.13908,-0.4353,-0.2707,0,6.6344,0.88206,0.12491,-0.1939,0,0,15.611,0
41,-0.23416,0.14137,-0.42949,-0.26709,0,4.1126,0.94097,0.06484,-0.10234,0,0,17.115,0
41,-0.65713,0.14455,-0.42368,-0.26348,0,-0.12173,1,-2.3551e-17,2.7773e-17,0,0,18.569,0
41,-8.2609e-05,0.17965,-0.44985,-0.25972,0,6.7104,0.82198,0.16485,-0.26859,0,0,13.475,0
41,0.064364,0.18128,-0.44393,-0.25629,0,5.7437,0.88118,0.11383,-0.1897,0,0,14.951,0
41,0.26827,0.18377,-0.43801,-0.25287,0,3.4895,0.94052,0.058884,-0.10017,0,0,16.393,0
41,0.61163,0.18713,-0.43209,-0.24945,0,-0.052165,1,-1.8947e-17,4.4637e-17,0,0,17.8,0
41,0.038017,0.2209,-0.4586,-0.24513,0,5.3214,0.81657,0.15319,-0.26605,0,0,12.333,0
41,0.093771,0.22259,-0.45272,-0.24198,0,4.6631,0.87479,0.10812,-0.19204,0,0,14.527,0
41,0.64206,0.22463,-0.44684,-0.23884,0,2.3671,0.93593,0.057059,-0.10336,0,0,16.72,0
41,1.6829,0.22702,-0.44096,-0.2357,0,-1.5666,1,-2.2572e-17,4.9158e-17,0,0,18.914,0
41,-0.098664,-0.036865,-0.40196,-0.32989,0,9.3401,0.82509,0.24413,-0.28876,0,0,15.513,0
41,-0.19953,-0.036533,-0.39681,-0.32566,0,8.6537,0.88062,0.17345,-0.20703,0,0,18.03,0
41,-0.91937,-0.035736,-0.39166,-0.32143,0,4.8376,0.93892,0.092077,-0.11078,0,0,20.507,0
41,-2.2582,-0.034474,-0.38651,-0.3172,0,-2.1082,1,-3.3681e-17,6.0737e-17,0,0,22.944,0
41,-0.037188,0.0070782,-0.4121,-0.31622,0,9.5178,0.82756,0.22503,-0.28347,0,0,15.649,0
41,-0.042333,0.0077834,-0.40667,-0.31206,0,8.1676,0.88494,0.15645,-0.19933,0,0,17.249,0
41,-0.26805,0.0092909,-0.40124,-0.3079,0,4.9469,0.94241,0.081441,-0.10484,0,0,18.799,0
41,-0.71436,0.011601,-0.39582,-0.30374,0,-0.14426,1,-7.6099e-17,-2.6469e-18,0,0,20.298,0
41,0.01418,0.051023,-0.42223,-0.30256,0,8.8492,0.82601,0.21009,-0.28199,0,0,15.172,0
