Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
8,-0.062238,0.55078,-0.5175,-0.050969,0,-1.1447,0.80841,0.021401,-0.072853,0,0,2.9161,0
8,-0.079293,0.55424,-0.51086,-0.050316,0,-0.22983,0.86919,0.012319,-0.052967,0,0,3.5315,0
8,-0.26717,0.55779,-0.50423,-0.049662,0,0.12425,0.93306,0.0051858,-0.028683,0,0,4.1043,0
8,-0.62588,0.56142,-0.49759,-0.049009,0,-0.082458,1,-6.8129e-18,8.2289e-18,0,0,4.6346,0
8,-0.058508,0.56032,-0.51833,-0.033979,0,-1.4374,0.81268,0.016872,-0.051199,0,0,2.1381,0
8,0.031427,0.564,-0.51151,-0.033535,0,-0.56808,0.87496,0.0085153,-0.036645,0,0,2.4648,0
8,0.0095421,0.56863,-0.50468,-0.033091,0,-0.081902,0.9374,0.0028911,-0.019578,0,0,2.7727,0
8,-0.12416,0.57422,-0.49786,-0.032646,0,0.021094,1,-2.2405e-18,1.4771e-17,0,0,3.0618,0
8,-0.05279,0.56687,-0.51916,-0.01699,0,-1.5672,0.81259,0.014515,-0.030083,0,0,1.2858,0
8,0.0438,0.57058,-0.51233,-0.016763,0,-0.75033,0.8749,0.0067933,-0.021306,0,0,1.4277,0
8,0.075854,0.57524,-0.5055,-0.016537,0,-0.216,0.93737,0.0019551,-0.011278,0,0,1.5771,0
8,0.043371,0.58084,-0.49866,-0.01631,0,0.035742,1,-1.8229e-19,1.5657e-17,0,0,1.7339,0
8,-0.045084,0.57045,-0.52,0,0,-1.5341,0.80814,0.014327,-0.0095052,0,0,0.35934,0
8,-0.042171,0.57399,-0.51333,0,0,-0.77658,0.86901,0.0071534,-0.0069505,0,0,0.42027,0
8,-0.068236,0.57761,-0.50667,0,0,-0.27804,0.93296,0.0023776,-0.0037821,0,0,0.51741,0
8,-0.12328,0.58129,-0.5,0,0,-0.038514,1,-6.3835e-19,1.0885e-17,0,0,0.65077,0
8,-0.07354,0.50338,-0.51001,-0.10145,0,-0.1634,0.80939,0.040273,-0.13275,0,0,5.4301,0
8,-0.10667,0.5066,-0.50347,-0.10015,0,0.76515,0.86987,0.026101,-0.096413,0,0,6.5264,0
8,-0.41401,0.50994,-0.49693,-0.098846,0,0.73092,0.9334,0.012676,-0.052162,0,0,7.5765,0
8,-0.99555,0.51342,-0.49039,-0.097545,0,-0.26608,1,-4.1656e-19,3.6263e-17,0,0,8.5802,0
8,-0.060538,0.522,-0.5125,-0.084621,0,-0.5834,0.81341,0.03168,-0.11152,0,0,4.7818,0
8,0.02061,0.52549,-0.50576,-0.08351,0,0.18633,0.87545,0.01915,-0.079538,0,0,5.4398,0
8,-0.042438,0.52994,-0.49901,-0.082399,0,0.3809,0.93765,0.0085897,-0.042365,0,0,6.0706,0
8,-0.24968,0.53535,-0.49226,-0.081288,0,0.00030773,1,-2.3039e-18,6.9066e-18,0,0,6.6742,0
8,-0.04627,0.5378,-0.515,-0.067795,0,-0.91441,0.81308,0.025389,-0.091551,0,0,3.9465,0
8,0.051636,0.54137,-0.50822,-0.0669,0,-0.2665,0.87522,0.014556,-0.065055,0,0,4.4272,0
8,0.12406,0.54589,-0.50144,-0.066004,0,0.05049,0.93753,0.0060929,-0.034538,0,0,4.9063,0
8,0.17099,0.55135,-0.49466,-0.065109,0,0.036562,1,-1.9055e-18,1.7872e-19,0,0,5.3837,0
8,-0.030737,0.55078,-0.5175,-0.050969,0,-1.1564,0.80841,0.021401,-0.072853,0,0,2.9241,0
8,-0.013593,0.55424,-0.51086,-0.050316,0,-0.59336,0.86919,0.012319,-0.052967,0,0,3.4887,0
8,0.085476,0.55779,-0.50423,-0.049662,0,-0.26032,0.93306,0.0051858,-0.028683,0,0,4.0835,0
8,0.26647,0.56142,-0.49759,-0.049009,0,-0.15732,1,7.7852e-19,1.6079e-17,0,0,4.7085,0
8,-0.082883,0.43031,-0.49761,-0.15095,0,1.3252,0.81109,0.069652,-0.18597,0,0,7.837,0
8,-0.13208,0.43314,-0.49123,-0.14901,0,2.1555,0.87103,0.047522,-0.13488,0,0,9.3709,0
8,-0.55027,0.43617,-0.48485,-0.14708,0,1.5273,0.934,0.024305,-0.072889,0,0,10.856,0
8,-1.3375,0.43938,-0.47847,-0.14514,0,-0.55921,1,-1.8789e-18,3.5537e-17,0,0,12.293,0
8,-0.060079,0.45716,-0.50174,-0.13445,0,0.86311,0.81484,0.057322,-0.16628,0,0,7.3316,0
8,0.0087167,0.46031,-0.49514,-0.13268,0,1.4052,0.87641,0.037524,-0.11836,0,0,8.2917,0
8,-0.094039,0.46442,-0.48853,-0.13091,0,1.1085,0.93813,0.018416,-0.062932,0,0,9.2171,0
8,-0.36834,0.4695,-0.48193,-0.12915,0,-0.026901,1,-1.104e-17,2.3507e-17,0,0,10.108,0
8,-0.037484,0.48152,-0.50587,-0.11795,0,0.35749,0.81427,0.047529,-0.14854,0,0,6.5316,0
8,0.057653,0.48479,-0.49922,-0.11639,0,0.7259,0.87602,0.030383,-0.10554,0,0,7.3298,0
8,0.16826,0.48901,-0.49256,-0.11484,0,0.61587,0.93793,0.01454,-0.056023,0,0,8.1172,0
8,0.29434,0.49418,-0.4859,-0.11328,0,0.027384,1,-9.8001e-18,3.0678e-17,0,0,8.8939,0
8,-0.015099,0.50338,-0.51001,-0.10145,0,-0.19169,0.80939,0.040273,-0.13275,0,0,5.437,0
8,0.014725,0.5066,-0.50347,-0.10015,0,0.11753,0.86987,0.026101,-0.096413,0,0,6.4851,0
8,0.23662,0.50994,-0.49693,-0.098846,0,0.049303,0.9334,0.012676,-0.052162,0,0,7.5565,0
8,0.65058,0.51342,-0.49039,-0.097545,0,-0.39636,1,1.8392e-18,5.7048e-17,0,0,8.6509,0
8,-0.090101,0.33495,-0.48042,-0.19899,0,3.1868,0.81351,0.10745,-0.22968,0,0,10.083,0
8,-0.15475,0.33728,-0.47426,-0.19644,0,3.8016,0.87269,0.075013,-0.16627,0,0,11.992,0
8,-0.67208,0.33987,-0.4681,-0.19389,0,2.4293,0.93485,0.039198,-0.089714,0,0,13.851,0
8,-1.6421,0.34272,-0.46194,-0.19134,0,-0.93016,1,-8.3774e-18,1.2165e-17,0,0,15.662,0
8,-0.057382,0.36876,-0.48615,-0.18298,0,2.7689,0.81697,0.091986,-0.21254,0,0,9.7292,0
8,-0.0038459,0.37144,-0.47975,-0.18057,0,2.9663,0.87784,0.062295,-0.15097,0,0,10.947,0
8,-0.14361,0.37507,-0.47335,-0.17817,0,2.024,0.93885,0.031633,-0.080124,0,0,12.123,0
8,-0.47668,0.37966,-0.46695,-0.17576,0,-0.057881,1,-1.0548e-17,-1.5698e-17,0,0,13.259,0
8,-0.026813,0.40055,-0.49188,-0.16696,0,2.1302,0.81616,0.079389,-0.19798,0,0,8.9825,0
8,0.061767,0.40339,-0.4854,-0.16476,0,2.1275,0.87728,0.053132,-0.14051,0,0,10.06,0
8,0.20726,0.40717,-0.47893,-0.16256,0,1.4204,0.93856,0.026669,-0.074515,0,0,11.118,0
8,0.40967,0.41188,-0.47246,-0.16036,0,0.0089611,1,-1.6834e-17,-2.4196e-18,0,0,12.157,0
8,0.0016051,0.43031,-0.49761,-0.15095,0,1.2707,0.81109,0.069652,-0.18597,0,0,7.8424,0
8,0.042088,0.43314,-0.49123,-0.14901,0,1.2854,0.87103,0.047522,-0.13488,0,0,9.332,0
8,0.38053,0.43617,-0.48485,-0.14708,0,0.61857,0.934,0.024305,-0.072889,0,0,10.837,0
8,1.0169,0.43938,-0.47847,-0.14514,0,-0.72963,1,-2.7233e-17,5.2002e-17,0,0,12.358,0
8,-0.095097,0.22181,-0.4586,-0.24513,0,5.241,0.81666,0.15091,-0.26165,0,0,12.112,0
8,-0.17376,0.22354,-0.45272,-0.24198,0,5.5248,0.87485,0.10651,-0.18897,0,0,14.316,0
8,-0.77493,0.2256,-0.44684,-0.23884,0,3.3325,0.93596,0.056212,-0.10175,0,0,16.472,0
8,-1.8986,0.22801,-0.44096,-0.2357,0,-1.3359,1,-2.2151e-17,5.6423e-17,0,0,18.58,0
8,-0.052455,0.26096,-0.46587,-0.22975,0,4.9512,0.81981,0.13317,-0.24791,0,0,11.917,0
8,-0.016696,0.26306,-0.45974,-0.22673,0,4.7058,0.87975,0.091623,-0.17565,0,0,13.333,0
8,-0.18958,0.26609,-0.4536,-0.22371,0,3.0256,0.93981,0.047233,-0.09301,0,0,14.703,0
8,-0.5711,0.27005,-0.44747,-0.22068,0,-0.089382,1,-3.0398e-17,5.6557e-17,0,0,16.028,0
8,-0.014435,0.29868,-0.47314,-0.21437,0,4.2365,0.81876,0.11868,-0.23726,0,0,11.241,0
8,0.063882,0.30097,-0.46692,-0.21155,0,3.7963,0.87903,0.081122,-0.16808,0,0,12.546,0
8,0.2399,0.30418,-0.46069,-0.20872,0,2.3783,0.93944,0.041561,-0.088997,0,0,13.824,0
8,0.51362,0.30829,-0.45446,-0.2059,0,-0.017414,1,-2.2873e-17,5.8061e-17,0,0,15.074,0
8,0.018964,0.33495,-0.48042,-0.19899,0,3.0969,0.81351,0.10745,-0.22968,0,0,10.086,0
8,0.06797,0.33728,-0.47426,-0.19644,0,2.7964,0.87269,0.075013,-0.16627,0,0,11.956,0
8,0.5135,0.33987,-0.4681,-0.19389,0,1.3907,0.93485,0.039198,-0.089714,0,0,13.834,0
8,1.3556,0.34272,-0.46194,-0.19134,0,-1.12,1,4.2265e-19,6.0938e-17,0,0,15.72,0
8,-0.097746,0.096338,-0.43236,-0.2889,0,7.2831,0.82055,0.19677,-0.28043,0,0,13.873,0
8,-0.18836,0.097405,-0.42682,-0.28519,0,7.1399,0.87752,0.13959,-0.20192,0,0,16.278,0
8,-0.85555,0.098878,-0.42128,-0.28149,0,4.1359,0.93733,0.074003,-0.10844,0,0,18.639,0
8,-2.0993,0.10076,-0.41574,-0.27779,0,-1.7291,1,4.5722e-18,5.2616e-17,0,0,20.956,0
8,-0.045722,0.13893,-0.44111,-0.27431,0,7.1911,0.82337,0.17781,-0.27069,0,0,13.838,0
8,-0.029347,0.14037,-0.4353,-0.2707,0,6.4367,0.88213,0.12326,-0.19119,0,0,15.383,0
8,-0.23032,0.1427,-0.42949,-0.26709,0,4.0003,0.94101,0.063988,-0.10096,0,0,16.879,0
8,-0.64864,0.14591,-0.42368,-0.26348,0,-0.11812,1,-1.9405e-17,5.9691e-17,0,0,18.326,0
8,-0.00093739,0.18075,-0.44985,-0.25972,0,6.4657,0.82208,0.16252,-0.26443,0,0,13.251,0
8,0.064039,0.18242,-0.44393,-0.25629,0,5.5526,0.88124,0.11223,-0.18687,0,0,14.719,0
8,0.26529,0.18494,-0.43801,-0.25287,0,3.381,0.94055,0.058058,-0.098725,0,0,16.152,0
8,0.60282,0.18833,-0.43209,-0.24945,0,-0.049147,1,-1.8697e-17,5.4424e-17,0,0,17.551,0
8,0.036609,0.22181,-0.4586,-0.24513,0,5.107,0.81666,0.15091,-0.26165,0,0,12.113,0
8,0.091793,0.22354,-0.45272,-0.24198,0,4.4876,0.87485,0.10651,-0.18897,0,0,14.285,0
8,0.63129,0.2256,-0.44684,-0.23884,0,2.2778,0.93596,0.056212,-0.10175,0,0,16.457,0
8,1.6551,0.22801,-0.44096,-0.2357,0,-1.5222,1,6.6968e-18,3.6814e-17,0,0,18.629,0
8,-0.098039,-0.035385,-0.40196,-0.32989,0,9.0983,0.8252,0.24149,-0.28539,0,0,15.313,0
8,-0.19785,-0.035006,-0.39681,-0.32566,0,8.4634,0.8807,0.17162,-0.20472,0,0,17.818,0
8,-0.91086,-0.034172,-0.39166,-0.32143,0,4.7431,0.93896,0.091126,-0.10959,0,0,20.283,0
8,-2.2371,-0.032883,-0.38651,-0.3172,0,-2.0627,1,-2.3341e-17,1.2626e-16,0,0,22.709,0
