Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
73,-0.062899,0.54959,-0.5175,-0.050969,0,-1.1014,0.80843,0.021706,-0.076191,0,0,3.0802,0
73,-0.080484,0.55304,-0.51086,-0.050316,0,-0.18979,0.86921,0.01253,-0.055233,0,0,3.6998,0
73,-0.27365,0.55658,-0.50423,-0.049662,0,0.14787,0.93306,0.0052953,-0.029836,0,0,4.2769,0
73,-0.64239,0.5602,-0.49759,-0.049009,0,-0.088453,1,-4.7241e-19,9.1606e-18,0,0,4.8116,0
73,-0.058663,0.55891,-0.51833,-0.033979,0,-1.4046,0.8127,0.017073,-0.054495,0,0,2.307,0
73,0.03097,0.56258,-0.51151,-0.033535,0,-0.54145,0.87497,0.0086528,-0.038833,0,0,2.6306,0
73,0.0072764,0.56721,-0.50468,-0.033091,0,-0.066549,0.93741,0.0029616,-0.020668,0,0,2.9352,0
73,-0.12975,0.57279,-0.49786,-0.032646,0,0.020064,1,2.245e-18,6.962e-18,0,0,3.2208,0
73,-0.052463,0.56526,-0.51916,-0.01699,0,-1.5473,0.81261,0.014613,-0.033403,0,0,1.4553,0
73,0.044158,0.56897,-0.51233,-0.016763,0,-0.7382,0.87491,0.00686,-0.023512,0,0,1.5944,0
73,0.077994,0.57362,-0.5055,-0.016537,0,-0.21045,0.93737,0.001989,-0.012378,0,0,1.7407,0
73,0.049043,0.57921,-0.49866,-0.01631,0,0.036007,1,3.0196e-18,4.3063e-18,0,0,1.8942,0
73,-0.044299,0.56863,-0.52,0,0,-1.5292,0.80816,0.014325,-0.012915,0,0,0.52523,0
73,-0.04092,0.57218,-0.51333,0,0,-0.78003,0.86902,0.0071523,-0.0092706,0,0,0.59123,0
73,-0.061494,0.57579,-0.50667,0,0,-0.28382,0.93297,0.0023773,-0.0049655,0,0,0.6934,0
73,-0.10602,0.57947,-0.5,0,0,-0.040625,1,1.8514e-18,1.1934e-18,0,0,0.83175,0
73,-0.074071,0.5029,-0.51001,-0.10145,0,-0.087638,0.80943,0.040851,-0.1359,0,0,5.5893,0
73,-0.10776,0.5061,-0.50347,-0.10015,0,0.82799,0.86989,0.026498,-0.098534,0,0,6.6877,0
73,-0.41997,0.50943,-0.49693,-0.098846,0,0.76476,0.93341,0.012881,-0.053234,0,0,7.74,0
73,-1.0107,0.5129,-0.49039,-0.097545,0,-0.27733,1,-3.204e-18,1.4875e-17,0,0,8.7462,0
73,-0.060541,0.52126,-0.5125,-0.084621,0,-0.51389,0.81344,0.032162,-0.11466,0,0,4.9466,0
73,0.020088,0.52474,-0.50576,-0.08351,0,0.23905,0.87547,0.019477,-0.081614,0,0,5.6001,0
73,-0.044709,0.52917,-0.49901,-0.082399,0,0.40995,0.93766,0.0087559,-0.043394,0,0,6.2263,0
73,-0.25493,0.53457,-0.49226,-0.081288,0,-0.0011937,1,-1.1429e-18,1.0942e-17,0,0,6.8252,0
73,-0.045804,0.53683,-0.515,-0.067795,0,-0.85663,0.81311,0.02578,-0.09476,0,0,4.1129,0
73,0.051895,0.54038,-0.50822,-0.0669,0,-0.22651,0.87524,0.014821,-0.067181,0,0,4.5899,0
73,0.126,0.54489,-0.50144,-0.066004,0,0.071097,0.93754,0.0062272,-0.035594,0,0,5.065,0
73,0.17651,0.55034,-0.49466,-0.065109,0,0.036198,1,-5.675e-19,4.0369e-18,0,0,5.5382,0
73,-0.02986,0.54959,-0.5175,-0.050969,0,-1.1159,0.80843,0.021706,-0.076191,0,0,3.0881,0
73,-0.01234,0.55304,-0.51086,-0.050316,0,-0.56871,0.86921,0.01253,-0.055233,0,0,3.6571,0
73,0.092158,0.55658,-0.50423,-0.049662,0,-0.2518,0.93306,0.0052953,-0.029836,0,0,4.2562,0
73,0.28363,0.5602,-0.49759,-0.049009,0,-0.16516,1,-1.4778e-18,-5.8395e-18,0,0,4.8853,0
73,-0.083259,0.43073,-0.49761,-0.15095,0,1.4267,0.81113,0.070436,-0.1888,0,0,7.9881,0
73,-0.13301,0.43354,-0.49123,-0.14901,0,2.2338,0.87106,0.048056,-0.13677,0,0,9.5205,0
73,-0.55541,0.43654,-0.48485,-0.14708,0,1.5668,0.93401,0.024578,-0.073832,0,0,11.005,0
73,-1.3505,0.43973,-0.47847,-0.14514,0,-0.57411,1,-1.881e-17,3.039e-17,0,0,12.441,0
73,-0.059916,0.45725,-0.50174,-0.13445,0,0.96307,0.81488,0.058031,-0.16915,0,0,7.4889,0
73,0.0081444,0.46038,-0.49514,-0.13268,0,1.4781,0.87643,0.038,-0.12024,0,0,8.4421,0
73,-0.096225,0.46446,-0.48853,-0.13091,0,1.1475,0.93814,0.018656,-0.063852,0,0,9.3606,0
73,-0.37302,0.46952,-0.48193,-0.12915,0,-0.028719,1,-1.2297e-17,3.5049e-17,0,0,10.244,0
73,-0.036877,0.48131,-0.50587,-0.11795,0,0.44783,0.81431,0.048169,-0.15152,0,0,6.6916,0
73,0.057796,0.48456,-0.49922,-0.11639,0,0.78948,0.87604,0.030814,-0.10749,0,0,7.4841,0
73,0.16991,0.48876,-0.49256,-0.11484,0,0.649,0.93794,0.014757,-0.056986,0,0,8.2657,0
73,0.29947,0.4939,-0.4859,-0.11328,0,0.026388,1,-8.7564e-18,3.2393e-17,0,0,9.0363,0
73,-0.014141,0.5029,-0.51001,-0.10145,0,-0.11899,0.80943,0.040851,-0.1359,0,0,5.5961,0
73,0.015944,0.5061,-0.50347,-0.10015,0,0.16789,0.86989,0.026498,-0.098534,0,0,6.6466,0
73,0.243,0.50943,-0.49693,-0.098846,0,0.071288,0.93341,0.012881,-0.053234,0,0,7.7201,0
73,0.66702,0.5129,-0.49039,-0.097545,0,-0.40878,1,-8.1868e-18,2.2423e-17,0,0,8.8167,0
73,-0.09029,0.33654,-0.48042,-0.19899,0,3.3042,0.81357,0.10833,-0.23208,0,0,10.222,0
73,-0.15545,0.33884,-0.47426,-0.19644,0,3.8852,0.87273,0.075607,-0.16784,0,0,12.124,0
73,-0.67608,0.3414,-0.4681,-0.19389,0,2.4684,0.93487,0.039497,-0.09048,0,0,13.978,0
73,-1.6522,0.34423,-0.46194,-0.19134,0,-0.94631,1,-7.3542e-18,3.5006e-17,0,0,15.783,0
73,-0.057037,0.36993,-0.48615,-0.18298,0,2.8894,0.81702,0.092832,-0.21503,0,0,9.8753,0
73,-0.0044539,0.37257,-0.47975,-0.18057,0,3.0503,0.87787,0.062855,-0.15257,0,0,11.082,0
73,-0.14561,0.37617,-0.47335,-0.17817,0,2.0673,0.93887,0.031911,-0.08089,0,0,12.248,0
73,-0.48052,0.38073,-0.46695,-0.17576,0,-0.059811,1,-1.1056e-17,4.2383e-17,0,0,13.373,0
73,-0.026062,0.40132,-0.49188,-0.16696,0,2.2443,0.81621,0.0802,-0.20061,0,0,9.1324,0
73,0.061775,0.40414,-0.4854,-0.16476,0,2.2072,0.87731,0.053672,-0.14221,0,0,10.201,0
73,0.20853,0.40789,-0.47893,-0.16256,0,1.4616,0.93858,0.026938,-0.075341,0,0,11.251,0
73,0.4142,0.41256,-0.47246,-0.16036,0,0.0073872,1,-1.2473e-17,4.8845e-17,0,0,12.281,0
73,0.0026358,0.43073,-0.49761,-0.15095,0,1.3688,0.81113,0.070436,-0.1888,0,0,7.9933,0
73,0.043237,0.43354,-0.49123,-0.14901,0,1.3559,0.87106,0.048056,-0.13677,0,0,9.4819,0
73,0.38635,0.43654,-0.48485,-0.14708,0,0.65142,0.93401,0.024578,-0.073832,0,0,10.986,0
73,1.032,0.43973,-0.47847,-0.14514,0,-0.74471,1,-1.1603e-17,5.4393e-17,0,0,12.506,0
73,-0.095064,0.22495,-0.4586,-0.24513,0,5.3606,0.81674,0.15176,-0.26352,0,0,12.235,0
73,-0.17415,0.22664,-0.45272,-0.24198,0,5.6006,0.8749,0.10706,-0.19014,0,0,14.426,0
73,-0.7774,0.22867,-0.44684,-0.23884,0,3.3637,0.93599,0.056478,-0.1023,0,0,16.57,0
73,-1.9048,0.23104,-0.44096,-0.2357,0,-1.3501,1,-3.326e-17,1.6583e-18,0,0,18.666,0
73,-0.05191,0.26354,-0.46587,-0.22975,0,5.0785,0.81988,0.13403,-0.24991,0,0,12.047,0
73,-0.017324,0.2656,-0.45974,-0.22673,0,4.7891,0.87979,0.092175,-0.17688,0,0,13.448,0
73,-0.19129,0.26859,-0.4536,-0.22371,0,3.0658,0.93983,0.047499,-0.09358,0,0,14.803,0
73,-0.57381,0.2725,-0.44747,-0.22068,0,-0.09116,1,-2.8411e-17,2.8793e-17,0,0,16.112,0
73,-0.013535,0.30074,-0.47314,-0.21437,0,4.3618,0.81883,0.11955,-0.23943,0,0,11.377,0
73,0.063732,0.303,-0.46692,-0.21155,0,3.8818,0.87907,0.081689,-0.16945,0,0,12.669,0
73,0.24068,0.30616,-0.46069,-0.20872,0,2.4213,0.93946,0.041838,-0.08964,0,0,13.934,0
73,0.51729,0.31023,-0.45446,-0.2059,0,-0.019463,1,-1.8762e-17,3.2157e-17,0,0,15.171,0
73,0.020062,0.33654,-0.48042,-0.19899,0,3.2104,0.81357,0.10833,-0.23208,0,0,10.225,0
73,0.069018,0.33884,-0.47426,-0.19644,0,2.8788,0.87273,0.075607,-0.16784,0,0,12.09,0
73,0.51849,0.3414,-0.4681,-0.19389,0,1.4303,0.93487,0.039497,-0.09048,0,0,13.961,0
