Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
80,-0.058448,0.55914,-0.5175,-0.050969,0,-1.2749,0.80857,0.01973,-0.056388,0,0,2.3056,0
80,-0.071469,0.56261,-0.51086,-0.050316,0,-0.39773,0.8693,0.011104,-0.040891,0,0,2.7647,0
80,-0.22609,0.56615,-0.50423,-0.049662,0,0.0088483,0.93311,0.0045277,-0.022095,0,0,3.1824,0
80,-0.5223,0.56977,-0.49759,-0.049009,0,-0.055159,1,-2.382e-18,7.4118e-18,0,0,3.5589,0
80,-0.057173,0.56534,-0.51833,-0.033979,0,-1.5329,0.81278,0.015776,-0.035023,0,0,1.4991,0
80,0.03396,0.56903,-0.51151,-0.033535,0,-0.66964,0.87503,0.0077309,-0.025024,0,0,1.7119,0
80,0.023115,0.57366,-0.50468,-0.033091,0,-0.15041,0.93743,0.0024721,-0.013349,0,0,1.9081,0
80,-0.089707,0.57923,-0.49786,-0.032646,0,0.024787,1,-1.7921e-18,3.1842e-18,0,0,2.0878,0
80,-0.053896,0.56857,-0.51916,-0.01699,0,-1.6202,0.81264,0.013976,-0.013913,0,0,0.64813,0
80,0.04122,0.57228,-0.51233,-0.016763,0,-0.78321,0.87493,0.006414,-0.0096895,0,0,0.67648,0
80,0.062276,0.57693,-0.5055,-0.016537,0,-0.23189,0.93738,0.0017555,-0.0050518,0,0,0.71443,0
80,0.009271,0.58253,-0.49866,-0.01631,0,0.033767,1,-1.6593e-18,1.4137e-18,0,0,0.76198,0
80,-0.048616,0.56882,-0.52,0,0,-1.5368,0.80814,0.014328,0.0069421,0,0,-0.24735,0
80,-0.049688,0.57236,-0.51333,0,0,-0.73846,0.86901,0.0071535,0.0051117,0,0,-0.34169,0
80,-0.10861,0.57598,-0.50667,0,0,-0.23558,0.93296,0.0023776,0.0027977,0,0,-0.39876,0
80,-0.22537,0.57966,-0.5,0,0,-0.028217,1,-1.9836e-18,2.1004e-18,0,0,-0.41855,0
80,-0.069457,0.52183,-0.51001,-0.10145,0,-0.42399,0.80972,0.036886,-0.11624,0,0,4.8078,0
80,-0.098447,0.52507,-0.50347,-0.10015,0,0.47008,0.87009,0.023637,-0.084295,0,0,5.7449,0
80,-0.37168,0.52841,-0.49693,-0.098846,0,0.54403,0.93352,0.011342,-0.04555,0,0,6.6371,0
80,-0.88915,0.53186,-0.49039,-0.097545,0,-0.20215,1,-4.3268e-18,1.8354e-17,0,0,7.4844,0
80,-0.058952,0.53707,-0.5125,-0.084621,0,-0.82294,0.81367,0.028919,-0.095301,0,0,4.1334,0
80,0.023121,0.54057,-0.50576,-0.08351,0,-0.045717,0.87563,0.017181,-0.067884,0,0,4.6758,0
80,-0.028711,0.54501,-0.49901,-0.082399,0,0.23052,0.93774,0.0075409,-0.036117,0,0,5.1932,0
80,-0.21445,0.5504,-0.49226,-0.081288,0,0.0057557,1,-2.2701e-19,2.7519e-17,0,0,5.6858,0
80,-0.047152,0.5495,-0.515,-0.067795,0,-1.1102,0.81329,0.0232,-0.075351,0,0,3.302,0
80,0.048972,0.55309,-0.50822,-0.0669,0,-0.42875,0.87536,0.013003,-0.053416,0,0,3.6682,0
80,0.11029,0.5576,-0.50144,-0.066004,0,-0.046635,0.9376,0.0052694,-0.028299,0,0,4.0348,0
80,0.13682,0.56304,-0.49466,-0.065109,0,0.03615,1,2.1562e-19,2.8228e-17,0,0,4.4018,0
80,-0.034059,0.55914,-0.5175,-0.050969,0,-1.2857,0.80857,0.01973,-0.056388,0,0,2.3136,0
80,-0.020892,0.56261,-0.51086,-0.050316,0,-0.67901,0.8693,0.011104,-0.040891,0,0,2.7221,0
80,0.045338,0.56615,-0.50423,-0.049662,0,-0.28742,0.93311,0.0045277,-0.022095,0,0,3.1617,0
80,0.16463,0.56977,-0.49759,-0.049009,0,-0.11097,1,-2.9989e-18,2.0479e-17,0,0,3.6324,0
80,-0.078459,0.45908,-0.49761,-0.15095,0,0.92884,0.81159,0.064459,-0.16937,0,0,7.1948,0
80,-0.12336,0.46194,-0.49123,-0.14901,0,1.7298,0.87137,0.043745,-0.1227,0,0,8.5646,0
80,-0.50619,0.46496,-0.48485,-0.14708,0,1.2675,0.93418,0.022259,-0.066241,0,0,9.8875,0
80,-1.2269,0.46814,-0.47847,-0.14514,0,-0.45808,1,-1.7735e-17,9.5199e-18,0,0,11.163,0
80,-0.058238,0.48246,-0.50174,-0.13445,0,0.47487,0.81527,0.052823,-0.14999,0,0,6.6653,0
80,0.011235,0.48563,-0.49514,-0.13268,0,1.0397,0.8767,0.034316,-0.10665,0,0,7.5067,0
80,-0.079985,0.48973,-0.48853,-0.13091,0,0.87493,0.93827,0.016709,-0.056653,0,0,8.3158,0
80,-0.3319,0.49476,-0.48193,-0.12915,0,-0.019547,1,-6.7944e-18,-3.7676e-18,0,0,9.0927,0
80,-0.038167,0.50338,-0.50587,-0.11795,0,0.015373,0.81464,0.043632,-0.13228,0,0,5.872,0
80,0.054875,0.50668,-0.49922,-0.11639,0,0.43214,0.87627,0.027614,-0.093848,0,0,6.5532,0
80,0.15414,0.51088,-0.49256,-0.11484,0,0.43653,0.93805,0.01307,-0.049756,0,0,7.2258,0
80,0.25964,0.516,-0.4859,-0.11328,0,0.028533,1,-2.3682e-18,-5.6266e-18,0,0,7.8898,0
80,-0.018246,0.52183,-0.51001,-0.10145,0,-0.44965,0.80972,0.036886,-0.11624,0,0,4.8149,0
80,0.0075598,0.52507,-0.50347,-0.10015,0,-0.093039,0.87009,0.023637,-0.084295,0,0,5.7041,0
80,0.1962,0.52841,-0.49693,-0.098846,0,-0.047769,0.93352,0.011342,-0.04555,0,0,6.6173,0
80,0.54767,0.53186,-0.49039,-0.097545,0,-0.31384,1,-4.4562e-18,3.9429e-18,0,0,7.5545,0
80,-0.085295,0.37436,-0.48042,-0.19899,0,2.647,0.8142,0.10031,-0.21299,0,0,9.4117,0
80,-0.14542,0.37672,-0.47426,-0.19644,0,3.2403,0.87316,0.069823,-0.15402,0,0,11.15,0
80,-0.62566,0.37931,-0.4681,-0.19389,0,2.0943,0.93509,0.036387,-0.083027,0,0,12.841,0
80,-1.526,0.38211,-0.46194,-0.19134,0,-0.79113,1,-1.3439e-17,6.3873e-17,0,0,14.484,0
80,-0.055267,0.40459,-0.48615,-0.18298,0,2.225,0.81758,0.08563,-0.19617,0,0,9.0361,0
80,-0.0012933,0.4073,-0.47975,-0.18057,0,2.463,0.87825,0.057765,-0.13919,0,0,10.13,0
80,-0.12906,0.41091,-0.47335,-0.17817,0,1.7052,0.93905,0.029222,-0.073806,0,0,11.186,0
80,-0.43856,0.41544,-0.46695,-0.17576,0,-0.048437,1,-1.5282e-17,1.4261e-17,0,0,12.204,0
80,-0.027307,0.43283,-0.49188,-0.16696,0,1.636,0.81671,0.073679,-0.18163,0,0,8.299,0
80,0.058838,0.43571,-0.4854,-0.16476,0,1.6988,0.87765,0.049073,-0.12875,0,0,9.2559,0
80,0.19261,0.43946,-0.47893,-0.16256,0,1.1574,0.93875,0.024513,-0.068211,0,0,10.196,0
80,0.37401,0.44411,-0.47246,-0.16036,0,0.011712,1,-1.484e-17,4.8773e-18,0,0,11.118,0
80,-0.0014138,0.45908,-0.49761,-0.15095,0,0.88,0.81159,0.064459,-0.16937,0,0,7.2005,0
80,0.034977,0.46194,-0.49123,-0.14901,0,0.94771,0.87137,0.043745,-0.1227,0,0,8.5265,0
80,0.33934,0.46496,-0.48485,-0.14708,0,0.45082,0.93418,0.022259,-0.066241,0,0,9.869,0
80,0.91169,0.46814,-0.47847,-0.14514,0,-0.61068,1,-1.2111e-17,3.5722e-17,0,0,11.228,0
80,-0.089865,0.27229,-0.4586,-0.24513,0,4.5487,0.81755,0.14165,-0.24489,0,0,11.403,0
80,-0.1637,0.27406,-0.45272,-0.24198,0,4.8238,0.87546,0.099781,-0.17666,0,0,13.428,0
80,-0.72561,0.27612,-0.44684,-0.23884,0,2.9214,0.93627,0.052565,-0.095032,0,0,15.406,0
80,-1.7756,0.27847,-0.44096,-0.2357,0,-1.1585,1,-2.7833e-17,2.5744e-17,0,0,17.339,0
80,-0.050076,0.30771,-0.46587,-0.22975,0,4.2428,0.82061,0.12479,-0.23146,0,0,11.187,0
80,-0.014077,0.30985,-0.45974,-0.22673,0,4.0602,0.88028,0.085654,-0.16381,0,0,12.474,0
80,-0.17434,0.31285,-0.4536,-0.22371,0,2.62,0.94008,0.044057,-0.086656,0,0,13.719,0
80,-0.53088,0.31673,-0.44747,-0.22068,0,-0.077679,1,-2.5422e-17,9.861e-18,0,0,14.92,0
80,-0.014778,0.34174,-0.47314,-0.21437,0,3.5821,0.8195,0.11101,-0.22082,0,0,10.525,0
80,0.060768,0.34407,-0.46692,-0.21155,0,3.228,0.87951,0.075668,-0.15626,0,0,11.704,0
80,0.22453,0.34725,-0.46069,-0.20872,0,2.0297,0.93968,0.038664,-0.082654,0,0,12.858,0
80,0.47652,0.35127,-0.45446,-0.2059,0,-0.012915,1,-2.5068e-17,3.5577e-17,0,0,13.987,0
80,0.016028,0.37436,-0.48042,-0.19899,0,2.5667,0.8142,0.10031,-0.21299,0,0,9.4155,0
80,0.060834,0.37672,-0.47426,-0.19644,0,2.3273,0.87316,0.069823,-0.15402,0,0,11.116,0
80,0.47102,0.37931,-0.4681,-0.19389,0,1.1504,0.93509,0.036387,-0.083027,0,0,12.824,0
80,1.2466,0.38211,-0.46194,-0.19134,0,-0.96424,1,-2.6771e-17,1.0289e-16,0,0,14.541,0
80,-0.092054,0.1584,-0.43236,-0.2889,0,6.4293,0.82166,0.18518,-0.26365,0,0,13.114,0
80,-0.17745,0.15952,-0.42682,-0.28519,0,6.2963,0.87827,0.13116,-0.1896,0,0,15.331,0
80,-0.80274,0.16098,-0.42128,-0.28149,0,3.6486,0.93772,0.069435,-0.10171,0,0,17.505,0
80,-1.9679,0.16279,-0.41574,-0.27779,0,-1.5137,1,-5.3861e-17,1.2101e-17,0,0,19.636,0
80,-0.043083,0.19709,-0.44111,-0.27431,0,6.3091,0.82439,0.16721,-0.25419,0,0,13.061,0
80,-0.02663,0.19858,-0.4353,-0.2707,0,5.6449,0.88281,0.11571,-0.17931,0,0,14.471,0
80,-0.21422,0.20087,-0.42949,-0.26709,0,3.5072,0.94135,0.059971,-0.094582,0,0,15.834,0
80,-0.60585,0.20397,-0.42368,-0.26348,0,-0.104,1,-2.9616e-17,2.7987e-19,0,0,17.152,0
80,-0.001168,0.23505,-0.44985,-0.25972,0,5.6425,0.82301,0.1527,-0.24794,0,0,12.491,0
80,0.060704,0.23676,-0.44393,-0.25629,0,4.8405,0.88187,0.10525,-0.175,0,0,13.826,0
80,0.24902,0.23925,-0.43801,-0.25287,0,2.9454,0.94086,0.054347,-0.092355,0,0,15.13,0
80,0.56379,0.24253,-0.43209,-0.24945,0,-0.042703,1,-2.457e-17,-2.398e-18,0,0,16.402,0
80,0.03369,0.27229,-0.4586,-0.24513,0,4.4296,0.81755,0.14165,-0.24489,0,0,11.404,0
80,0.08455,0.27406,-0.45272,-0.24198,0,3.8831,0.87546,0.099781,-0.17666,0,0,13.398,0
80,0.58698,0.27612,-0.44684,-0.23884,0,1.9633,0.93627,0.052565,-0.095032,0,0,15.392,0
80,1.541,0.27847,-0.44096,-0.2357,0,-1.3298,1,-3.8724e-17,4.0669e-18,0,0,17.387,0
80,-0.09187,0.03883,-0.40196,-0.32989,0,8.0757,0.82656,0.22731,-0.2687,0,0,14.495,0
80,-0.18596,0.039269,-0.39681,-0.32566,0,7.478,0.88163,0.16131,-0.19247,0,0,16.799,0
