Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
6,-0.060962,0.54962,-0.5175,-0.050969,0,-1.1996,0.80844,0.020833,-0.067109,0,0,2.6841,0
6,-0.076746,0.55309,-0.51086,-0.050316,0,-0.29313,0.86922,0.011912,-0.04884,0,0,3.2579,0
6,-0.25371,0.55664,-0.50423,-0.049662,0,0.082714,0.93307,0.0049673,-0.02647,0,0,3.7894,0
6,-0.59185,0.56027,-0.49759,-0.049009,0,-0.07209,1,-1.8645e-18,6.9998e-18,0,0,4.2788,0
6,-0.05809,0.55842,-0.51833,-0.033979,0,-1.4788,0.8127,0.016499,-0.045549,0,0,1.8966,0
6,0.032282,0.5621,-0.51151,-0.033535,0,-0.60827,0.87497,0.0082515,-0.032671,0,0,2.196,0
6,0.014044,0.56674,-0.50468,-0.033091,0,-0.10782,0.93741,0.0027517,-0.017488,0,0,2.4772,0
6,-0.1128,0.57232,-0.49786,-0.032646,0,0.022535,1,-1.2259e-18,9.5496e-18,0,0,2.7403,0
6,-0.053217,0.56423,-0.51916,-0.01699,0,-1.5918,0.8126,0.014331,-0.024425,0,0,1.0444,0
6,0.042978,0.56794,-0.51233,-0.016763,0,-0.76625,0.8749,0.0066653,-0.017326,0,0,1.159,0
6,0.071408,0.5726,-0.5055,-0.016537,0,-0.22394,0.93737,0.0018884,-0.0091841,0,0,1.2816,0
6,0.032074,0.5782,-0.49866,-0.01631,0,0.035132,1,2.1261e-19,7.0709e-18,0,0,1.4124,0
6,-0.046343,0.56706,-0.52,0,0,-1.5386,0.80814,0.014328,-0.0037354,0,0,0.12749,0
6,-0.044658,0.57061,-0.51333,0,0,-0.76707,0.86901,0.0071535,-0.0028047,0,0,0.14682,0
6,-0.081618,0.57422,-0.50667,0,0,-0.26565,0.93296,0.0023776,-0.0015596,0,0,0.20264,0
6,-0.15722,0.5779,-0.5,0,0,-0.034301,1,2.4511e-18,-4.3629e-19,0,0,0.29495,0
6,-0.072251,0.50444,-0.51001,-0.10145,0,-0.26694,0.80947,0.039142,-0.12709,0,0,5.1972,0
6,-0.10407,0.50767,-0.50347,-0.10015,0,0.65857,0.86992,0.025288,-0.092342,0,0,6.2522,0
6,-0.40047,0.51102,-0.49693,-0.098846,0,0.66625,0.93343,0.012241,-0.04998,0,0,7.2612,0
6,-0.96144,0.5145,-0.49039,-0.097545,0,-0.2439,1,-2.8759e-18,-1.8492e-17,0,0,8.2243,0
6,-0.060129,0.52232,-0.5125,-0.084621,0,-0.67882,0.81347,0.030752,-0.10593,0,0,4.5397,0
6,0.021491,0.52582,-0.50576,-0.08351,0,0.10057,0.87549,0.018496,-0.075606,0,0,5.1705,0
6,-0.03789,0.53028,-0.49901,-0.082399,0,0.32765,0.93767,0.0082455,-0.040297,0,0,5.7749,0
6,-0.23827,0.53569,-0.49226,-0.081288,0,0.0024254,1,-2.9956e-19,-5.6396e-19,0,0,6.3526,0
6,-0.046707,0.53738,-0.515,-0.067795,0,-0.99312,0.81313,0.024649,-0.085934,0,0,3.7046,0
6,0.050838,0.54096,-0.50822,-0.0669,0,-0.32844,0.87526,0.014037,-0.061105,0,0,4.1582,0
6,0.11965,0.54548,-0.50144,-0.066004,0,0.014811,0.93755,0.0058209,-0.03246,0,0,4.6107,0
6,0.15974,0.55095,-0.49466,-0.065109,0,0.036642,1,-1.4946e-18,6.1639e-18,0,0,5.0621,0
6,-0.031987,0.54962,-0.5175,-0.050969,0,-1.2098,0.80844,0.020833,-0.067109,0,0,2.692,0
6,-0.016028,0.55309,-0.51086,-0.050316,0,-0.62845,0.86922,0.011912,-0.04884,0,0,3.2152,0
6,0.072171,0.55664,-0.50423,-0.049662,0,-0.27226,0.93307,0.0049673,-0.02647,0,0,3.7687,0
6,0.23261,0.56027,-0.49759,-0.049009,0,-0.14125,1,-6.4611e-18,1.6919e-18,0,0,4.3527,0
6,-0.08158,0.43355,-0.49761,-0.15095,0,1.1746,0.8112,0.067965,-0.18043,0,0,7.6028,0
6,-0.12943,0.43641,-0.49123,-0.14901,0,2.008,0.87111,0.046312,-0.1309,0,0,9.0958,0
6,-0.53666,0.43944,-0.48485,-0.14708,0,1.4412,0.93404,0.023657,-0.070758,0,0,10.54,0
6,-1.3033,0.44265,-0.47847,-0.14514,0,-0.52577,1,-2.2217e-18,1.6978e-17,0,0,11.937,0
6,-0.059684,0.45968,-0.50174,-0.13445,0,0.71522,0.81494,0.055847,-0.16079,0,0,7.0884,0
6,0.0096246,0.46284,-0.49514,-0.13268,0,1.2757,0.87647,0.036486,-0.1145,0,0,8.0217,0
6,-0.089445,0.46696,-0.48853,-0.13091,0,1.0293,0.93816,0.01787,-0.060906,0,0,8.921,0
6,-0.35689,0.47204,-0.48193,-0.12915,0,-0.024139,1,-3.5126e-18,1.1198e-17,0,0,9.7862,0
6,-0.037939,0.48331,-0.50587,-0.11795,0,0.22598,0.81436,0.046239,-0.14301,0,0,6.2888,0
6,0.056881,0.4866,-0.49922,-0.11639,0,0.61922,0.87608,0.029478,-0.10165,0,0,7.0601,0
6,0.1639,0.49082,-0.49256,-0.11484,0,0.55328,0.93796,0.014065,-0.05398,0,0,7.8212,0
6,0.28312,0.49599,-0.4859,-0.11328,0,0.028156,1,-4.5749e-18,-7.5267e-19,0,0,8.5722,0
6,-0.016343,0.50444,-0.51001,-0.10145,0,-0.29309,0.80947,0.039142,-0.12709,0,0,5.2042,0
6,0.012339,0.50767,-0.50347,-0.10015,0,0.038481,0.86992,0.025288,-0.092342,0,0,6.211,0
6,0.22338,0.51102,-0.49693,-0.098846,0,0.013214,0.93343,0.012241,-0.04998,0,0,7.2413,0
6,0.61677,0.5145,-0.49039,-0.097545,0,-0.36889,1,-5.4086e-18,-1.8875e-17,0,0,8.2949,0
6,-0.08879,0.34033,-0.48042,-0.19899,0,2.9918,0.81367,0.10522,-0.22431,0,0,9.8468,0
6,-0.15205,0.34268,-0.47426,-0.19644,0,3.6167,0.8728,0.073416,-0.16243,0,0,11.715,0
6,-0.65842,0.34528,-0.4681,-0.19389,0,2.324,0.93491,0.038344,-0.087656,0,0,13.535,0
6,-1.6079,0.34814,-0.46194,-0.19134,0,-0.88638,1,-1.5774e-17,9.3701e-17,0,0,15.306,0
6,-0.057004,0.37344,-0.48615,-0.18298,0,2.5713,0.81711,0.089974,-0.20721,0,0,9.4845,0
6,-0.0029114,0.37614,-0.47975,-0.18057,0,2.7961,0.87793,0.060882,-0.14723,0,0,10.676,0
6,-0.13897,0.37978,-0.47335,-0.17817,0,1.9208,0.93889,0.030891,-0.07816,0,0,11.826,0
6,-0.46519,0.38438,-0.46695,-0.17576,0,-0.054524,1,-1.6478e-17,3.6805e-17,0,0,12.937,0
6,-0.027288,0.40452,-0.49188,-0.16696,0,1.9484,0.81629,0.077557,-0.19259,0,0,8.7383,0
6,0.061021,0.40738,-0.4854,-0.16476,0,1.9786,0.87737,0.051847,-0.13672,0,0,9.7895,0
6,0.20295,0.41117,-0.47893,-0.16256,0,1.3326,0.93861,0.025995,-0.072527,0,0,10.822,0
6,0.39849,0.41588,-0.47246,-0.16036,0,0.010413,1,-2.1523e-17,2.928e-17,0,0,11.836,0
6,0.00035763,0.43355,-0.49761,-0.15095,0,1.1233,0.8112,0.067965,-0.18043,0,0,7.6083,0
6,0.039747,0.43641,-0.49123,-0.14901,0,1.1643,0.87111,0.046312,-0.1309,0,0,9.057,0
6,0.36735,0.43944,-0.48485,-0.14708,0,0.55929,0.93404,0.023657,-0.070758,0,0,10.522,0
6,0.98317,0.44265,-0.47847,-0.14514,0,-0.69157,1,-3.0912e-17,7.1127e-17,0,0,12.002,0
6,-0.093784,0.22927,-0.4586,-0.24513,0,5.0055,0.81686,0.14816,-0.25652,0,0,11.874,0
6,-0.17102,0.23102,-0.45272,-0.24198,0,5.3073,0.87498,0.10455,-0.18529,0,0,14.039,0
6,-0.76125,0.2331,-0.44684,-0.23884,0,3.2111,0.93603,0.055161,-0.099789,0,0,16.156,0
6,-1.8644,0.23551,-0.44096,-0.2357,0,-1.283,1,-1.4276e-17,3.714e-17,0,0,18.225,0
6,-0.052106,0.26774,-0.46587,-0.22975,0,4.7078,0.81999,0.13064,-0.2428,0,0,11.67,0
6,-0.015734,0.26986,-0.45974,-0.22673,0,4.4991,0.87986,0.089848,-0.17206,0,0,13.061,0
6,-0.1849,0.27291,-0.4536,-0.22371,0,2.9014,0.93987,0.046301,-0.091129,0,0,14.406,0
6,-0.55961,0.27687,-0.44747,-0.22068,0,-0.085506,1,-1.8944e-17,4.0123e-17,0,0,15.706,0
6,-0.014943,0.30476,-0.47314,-0.21437,0,4.0081,0.81893,0.11632,-0.23206,0,0,10.996,0
6,0.063164,0.30708,-0.46692,-0.21155,0,3.6087,0.87914,0.079471,-0.16444,0,0,12.275,0
