Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
65,-0.061404,0.54988,-0.5175,-0.050969,0,-1.1813,0.80843,0.02103,-0.069094,0,0,2.7637,0
65,-0.077631,0.55334,-0.51086,-0.050316,0,-0.27174,0.86921,0.012053,-0.050269,0,0,3.3522,0
65,-0.25839,0.55689,-0.50423,-0.049662,0,0.096849,0.93306,0.0050431,-0.027237,0,0,3.8984,0
65,-0.60367,0.56052,-0.49759,-0.049009,0,-0.07556,1,2.8912e-18,3.9164e-18,0,0,4.4023,0
65,-0.058236,0.55894,-0.51833,-0.033979,0,-1.4652,0.81269,0.016629,-0.047501,0,0,1.9794,0
65,0.031986,0.56262,-0.51151,-0.033535,0,-0.59489,0.87497,0.0083429,-0.034046,0,0,2.2887,0
65,0.012482,0.56726,-0.50468,-0.033091,0,-0.099134,0.9374,0.0028001,-0.018212,0,0,2.5795,0
65,-0.11675,0.57284,-0.49786,-0.032646,0,0.022048,1,1.8342e-18,3.8482e-19,0,0,2.8519,0
65,-0.053071,0.56502,-0.51916,-0.01699,0,-1.584,0.81259,0.014395,-0.026379,0,0,1.1272,0
65,0.043265,0.56873,-0.51233,-0.016763,0,-0.76125,0.8749,0.0067097,-0.018703,0,0,1.2516,0
65,0.072953,0.57339,-0.5055,-0.016537,0,-0.22148,0.93737,0.0019116,-0.0099099,0,0,1.3839,0
65,0.035996,0.57899,-0.49866,-0.01631,0,0.035351,1,2.6289e-19,7.3892e-19,0,0,1.524,0
65,-0.045909,0.56812,-0.52,0,0,-1.5376,0.80814,0.014328,-0.0057277,0,0,0.20699,0
65,-0.043795,0.57167,-0.51333,0,0,-0.77082,0.86901,0.0071535,-0.0042388,0,0,0.24106,0
65,-0.076974,0.57528,-0.50667,0,0,-0.27018,0.93296,0.0023776,-0.0023296,0,0,0.31153,0
65,-0.14545,0.57897,-0.5,0,0,-0.035651,1,-1.8227e-18,4.9787e-18,0,0,0.41838,0
65,-0.072701,0.50389,-0.51001,-0.10145,0,-0.23195,0.80944,0.039534,-0.12905,0,0,5.2772,0
65,-0.10498,0.50711,-0.50347,-0.10015,0,0.69495,0.8699,0.025571,-0.093754,0,0,6.3469,0
65,-0.40518,0.51046,-0.49693,-0.098846,0,0.68844,0.93342,0.012392,-0.050738,0,0,7.3706,0
65,-0.97332,0.51394,-0.49039,-0.097545,0,-0.25148,1,-6.1005e-18,5.272e-17,0,0,8.3481,0
