Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
1,-0.057622,0.55541,-0.5175,-0.050969,0,-1.3142,0.80858,0.019353,-0.052308,0,0,2.1055,0
1,-0.070001,0.55889,-0.51086,-0.050316,0,-0.43641,0.86931,0.010844,-0.038119,0,0,2.5591,0
1,-0.21813,0.56244,-0.50423,-0.049662,0,-0.015051,0.93312,0.0043928,-0.020683,0,0,2.9713,0
1,-0.50202,0.56607,-0.49759,-0.049009,0,-0.050161,1,-4.4095e-19,1.3515e-18,0,0,3.3421,0
1,-0.056957,0.56186,-0.51833,-0.033979,0,-1.5581,0.8128,0.015526,-0.031002,0,0,1.2934,0
1,0.034498,0.56556,-0.51151,-0.033535,0,-0.69125,0.87504,0.0075609,-0.022352,0,0,1.5098,0
1,0.025855,0.57019,-0.50468,-0.033091,0,-0.16327,0.93744,0.0023855,-0.012018,0,0,1.7098,0
1,-0.082886,0.57577,-0.49786,-0.032646,0,0.025841,1,2.2444e-19,6.8545e-18,0,0,1.8934,0
1,-0.054267,0.56534,-0.51916,-0.01699,0,-1.6298,0.81266,0.013851,-0.0098708,0,0,0.44194,0
1,0.040764,0.56905,-0.51233,-0.016763,0,-0.78705,0.87494,0.0063305,-0.0070019,0,0,0.47362,0
1,0.059638,0.57371,-0.5055,-0.016537,0,-0.2327,0.93739,0.0017136,-0.0037116,0,0,0.51514,0
1,0.0023539,0.57931,-0.49866,-0.01631,0,0.033237,1,1.4698e-19,6.5004e-18,0,0,0.56651,0
1,-0.049553,0.56583,-0.52,0,0,-1.5293,0.80816,0.014325,0.011087,0,0,-0.44883,0
1,-0.051202,0.56937,-0.51333,0,0,-0.7238,0.86902,0.0071524,0.0079322,0,0,-0.54941,0
1,-0.11679,0.57299,-0.50667,0,0,-0.22335,0.93297,0.0023773,0.0042366,0,0,-0.61269,0
1,-0.24631,0.57667,-0.5,0,0,-0.027974,1,-6.7333e-19,2.8922e-19,0,0,-0.63867,0
1,-0.068785,0.51726,-0.51001,-0.10145,0,-0.50368,0.80973,0.03617,-0.11237,0,0,4.6127,0
1,-0.097093,0.52052,-0.50347,-0.10015,0,0.4026,0.8701,0.023145,-0.081684,0,0,5.5467,0
1,-0.3643,0.52388,-0.49693,-0.098846,0,0.50697,0.93352,0.011088,-0.044227,0,0,6.4356,0
1,-0.87039,0.52735,-0.49039,-0.097545,0,-0.19054,1,-8.8692e-18,-1.1472e-17,0,0,7.2794,0
1,-0.058919,0.5328,-0.5125,-0.084621,0,-0.89354,0.81368,0.028322,-0.091442,0,0,3.9317,0
