Time,"DIVERGENCE","P","Points:0","Points:1","Points:2","Q","T","U","V","VORTICITY_X","VORTICITY_Y","VORTICITY_Z","W"
4,-0.059519,0.54926,-0.5175,-0.050969,0,-1.2541,0.8085,0.020193,-0.060678,0,0,2.4292,0
4,-0.073848,0.55274,-0.51086,-0.050316,0,-0.3589,0.86925,0.011451,-0.044198,0,0,2.9531,0
4,-0.23841,0.55629,-0.50423,-0.049662,0,0.038567,0.93309,0.0047198,-0.023971,0,0,3.4352,0
4,-0.55321,0.55992,-0.49759,-0.049009,0,-0.061694,1,-1.0529e-19,1.6606e-17,0,0,3.8754,0
4,-0.057607,0.55712,-0.51833,-0.033979,0,-1.518,0.81274,0.016079,-0.039227,0,0,1.6311,0
4,0.033242,0.56081,-0.51151,-0.033535,0,-0.64797,0.875,0.0079533,-0.028202,0,0,1.8967,0
4,0.019138,0.56544,-0.50468,-0.033091,0,-0.13395,0.93742,0.0025938,-0.015126,0,0,2.1449,0
4,-0.09992,0.57103,-0.49786,-0.032646,0,0.024043,1,-9.8239e-19,7.3931e-18,0,0,2.3757,0
4,-0.053682,0.56199,-0.51916,-0.01699,0,-1.6127,0.81262,0.014123,-0.018097,0,0,0.77912,0
4,0.042032,0.5657,-0.51233,-0.016763,0,-0.77886,0.87492,0.0065208,-0.012853,0,0,0.85992,0
4,0.06635,0.57036,-0.5055,-0.016537,0,-0.22984,0.93738,0.001813,-0.0068201,0,0,0.94954,0
4,0.019271,0.57596,-0.49866,-0.01631,0,0.034364,1,-3.7378e-19,-2.2e-19,0,0,1.048,0
4,-0.047743,0.56388,-0.52,0,0,-1.5381,0.80814,0.014327,0.0027122,0,0,-0.12665,0
4,-0.047477,0.56743,-0.51333,0,0,-0.75158,0.86901,0.0071532,0.0018502,0,0,-0.15715,0
4,-0.096773,0.57104,-0.50667,0,0,-0.24912,0.93296,0.0023775,0.00094617,0,0,-0.15082,0
4,-0.19563,0.57472,-0.5,0,0,-0.030731,1,1.7205e-18,-6.2331e-18,0,0,-0.10767,0
4,-0.07077,0.5069,-0.51001,-0.10145,0,-0.37509,0.80957,0.03786,-0.12071,0,0,4.9404,0
4,-0.10109,0.51014,-0.50347,-0.10015,0,0.544,0.86999,0.024366,-0.087741,0,0,5.9455,0
4,-0.38498,0.5135,-0.49693,-0.098846,0,0.5957,0.93347,0.011746,-0.047504,0,0,6.9049,0
4,-0.92244,0.51697,-0.49039,-0.097545,0,-0.22002,1,-9.7968e-18,3.0939e-17,0,0,7.8186,0
4,-0.05963,0.52384,-0.5125,-0.084621,0,-0.77759,0.81356,0.029703,-0.099646,0,0,4.2727,0
4,0.022472,0.52735,-0.50576,-0.08351,0,0.0098102,0.87555,0.017755,-0.071167,0,0,4.8697,0
4,-0.032741,0.53181,-0.49901,-0.082399,0,0.27057,0.9377,0.0078543,-0.037952,0,0,5.4409,0
4,-0.22527,0.53722,-0.49226,-0.081288,0,0.0046731,1,-7.7785e-18,3.6476e-17,0,0,5.9864,0
4,-0.047161,0.53796,-0.515,-0.067795,0,-1.0735,0.8132,0.023814,-0.079635,0,0,3.4383,0
4,0.049907,0.54155,-0.50822,-0.0669,0,-0.39237,0.8753,0.01345,-0.056653,0,0,3.858,0
4,0.11462,0.54607,-0.50144,-0.066004,0,-0.022314,0.93757,0.0055122,-0.030108,0,0,4.2775,0
4,0.14697,0.55154,-0.49466,-0.065109,0,0.036609,1,-4.5031e-18,3.6299e-17,0,0,4.6966,0
4,-0.033361,0.54926,-0.5175,-0.050969,0,-1.2629,0.8085,0.020193,-0.060678,0,0,2.4372,0
4,-0.018783,0.55274,-0.51086,-0.050316,0,-0.66252,0.86925,0.011451,-0.044198,0,0,2.9105,0
4,0.057093,0.55629,-0.50423,-0.049662,0,-0.28294,0.93309,0.0047198,-0.023971,0,0,3.4144,0
4,0.19427,0.55992,-0.49759,-0.049009,0,-0.12421,1,2.9459e-20,3.0408e-17,0,0,3.9492,0
